Parti,Nombre de sièges,Nombre de voix,province,date,election
LISTE-12,,588,Liège,1981,chambre-des-représentants
AAJ,,838,Liège,1981,chambre-des-représentants
LISTE-13,,180,Liège,1981,chambre-des-représentants
CVP,5.0,144418,Limbourg,1981,chambre-des-représentants
SP,4.0,99981,Limbourg,1981,chambre-des-représentants
PVV,3.0,74122,Limbourg,1981,chambre-des-représentants
AGALEV,,13960,Limbourg,1981,chambre-des-représentants
VU,2.0,72271,Limbourg,1981,chambre-des-représentants
VLAAMS BLOK,,3400,Limbourg,1981,chambre-des-représentants
RAL,,825,Limbourg,1981,chambre-des-représentants
KPB,,2419,Limbourg,1981,chambre-des-représentants
PVDA,,6784,Limbourg,1981,chambre-des-représentants
PSC,2.0,47390,Luxembourg,1981,chambre-des-représentants
PS,1.0,33462,Luxembourg,1981,chambre-des-représentants
PRL,2.0,37408,Luxembourg,1981,chambre-des-représentants
ECOLO,,8420,Luxembourg,1981,chambre-des-représentants
FDF-RW,,3524,Luxembourg,1981,chambre-des-représentants
UDRT/RA,,7376,Luxembourg,1981,chambre-des-représentants
PTB,,153,Luxembourg,1981,chambre-des-représentants
LRT-PLS,,201,Luxembourg,1981,chambre-des-représentants
PNB,,140,Luxembourg,1981,chambre-des-représentants
PSC,2.0,55712,Namur,1981,chambre-des-représentants
PS,3.0,73815,Namur,1981,chambre-des-représentants
PRL,3.0,59008,Namur,1981,chambre-des-représentants
ECOLO,,17552,Namur,1981,chambre-des-représentants
FDF-RW,,22703,Namur,1981,chambre-des-représentants
UDRT/RA,,13602,Namur,1981,chambre-des-représentants
PCB,,5475,Namur,1981,chambre-des-représentants
LRT-PLS,,186,Namur,1981,chambre-des-représentants
ECOLO-J,,2120,Namur,1981,chambre-des-représentants
CIN,,210,Namur,1981,chambre-des-représentants
