Parti,Nombre de sièges,Nombre de voix,province,date,election
WALLONIE D'ABORD,,3947,Circonscription Electorale de Bruxelles-Hal-Vilvorde,2009,parlement-européen
SP,,5658,Circonscription Electorale germanophone,2009,parlement-européen
CSP,,12475,Circonscription Electorale germanophone,2009,parlement-européen
PFF,,7878,Circonscription Electorale germanophone,2009,parlement-européen
ECOLO,,6025,Circonscription Electorale germanophone,2009,parlement-européen
EUROPA der WERTE,,330,Circonscription Electorale germanophone,2009,parlement-européen
ProDG,,3897,Circonscription Electorale germanophone,2009,parlement-européen
VIVANT,,2417,Circonscription Electorale germanophone,2009,parlement-européen
SP.A,,151858,Province d'Anvers,2009,parlement-européen
SLP,,6885,Province d'Anvers,2009,parlement-européen
N-VA,,119555,Province d'Anvers,2009,parlement-européen
GROEN!,,98482,Province d'Anvers,2009,parlement-européen
VLAAMS BELANG,,220230,Province d'Anvers,2009,parlement-européen
CD&V,,243531,Province d'Anvers,2009,parlement-européen
open vld,,194297,Province d'Anvers,2009,parlement-européen
Lijst Dedecker,,58647,Province d'Anvers,2009,parlement-européen
CAP,,1881,Province d'Anvers,2009,parlement-européen
LSP,,2497,Province d'Anvers,2009,parlement-européen
PVDA+,,14018,Province d'Anvers,2009,parlement-européen
SP.A,,99965,Province de Flandre occidentale,2009,parlement-européen
SLP,,6349,Province de Flandre occidentale,2009,parlement-européen
N-VA,,67160,Province de Flandre occidentale,2009,parlement-européen
GROEN!,,53784,Province de Flandre occidentale,2009,parlement-européen
VLAAMS BELANG,,97092,Province de Flandre occidentale,2009,parlement-européen
CD&V,,221348,Province de Flandre occidentale,2009,parlement-européen
open vld,,143854,Province de Flandre occidentale,2009,parlement-européen
Lijst Dedecker,,89969,Province de Flandre occidentale,2009,parlement-européen
CAP,,1055,Province de Flandre occidentale,2009,parlement-européen
LSP,,1860,Province de Flandre occidentale,2009,parlement-européen
PVDA+,,5290,Province de Flandre occidentale,2009,parlement-européen
SP.A,,116724,Province de Flandre orientale,2009,parlement-européen
SLP,,6815,Province de Flandre orientale,2009,parlement-européen
N-VA,,84913,Province de Flandre orientale,2009,parlement-européen
GROEN!,,79326,Province de Flandre orientale,2009,parlement-européen
VLAAMS BELANG,,147950,Province de Flandre orientale,2009,parlement-européen
CD&V,,204094,Province de Flandre orientale,2009,parlement-européen
open vld,,239831,Province de Flandre orientale,2009,parlement-européen
Lijst Dedecker,,71337,Province de Flandre orientale,2009,parlement-européen
CAP,,1723,Province de Flandre orientale,2009,parlement-européen
LSP,,2246,Province de Flandre orientale,2009,parlement-européen
PVDA+,,9248,Province de Flandre orientale,2009,parlement-européen
SP,,263423,Province de Hainaut,2009,parlement-européen
CSP,,91200,Province de Hainaut,2009,parlement-européen
PFF,,153217,Province de Hainaut,2009,parlement-européen
ECOLO,,135879,Province de Hainaut,2009,parlement-européen
R.W.F.,,10330,Province de Hainaut,2009,parlement-européen
FN,,38801,Province de Hainaut,2009,parlement-européen
PTB+,,9343,Province de Hainaut,2009,parlement-européen
PC-GE,,3049,Province de Hainaut,2009,parlement-européen
MS,,2605,Province de Hainaut,2009,parlement-européen
LCR-PSL,,2069,Province de Hainaut,2009,parlement-européen
CAP D'ORAZIO,,2903,Province de Hainaut,2009,parlement-européen
WALLONIE D'ABORD,,14841,Province de Hainaut,2009,parlement-européen
SP,,193869,Province de Liège,2009,parlement-européen
CSP,,68818,Province de Liège,2009,parlement-européen
PFF,,130724,Province de Liège,2009,parlement-européen
ECOLO,,133721,Province de Liège,2009,parlement-européen
R.W.F.,,6729,Province de Liège,2009,parlement-européen
FN,,17932,Province de Liège,2009,parlement-européen
PTB+,,10256,Province de Liège,2009,parlement-européen
PC-GE,,1880,Province de Liège,2009,parlement-européen
MS,,995,Province de Liège,2009,parlement-européen
LCR-PSL,,1719,Province de Liège,2009,parlement-européen
CAP D'ORAZIO,,1615,Province de Liège,2009,parlement-européen
WALLONIE D'ABORD,,8320,Province de Liège,2009,parlement-européen
SP.A,,91610,Province de Limbourg,2009,parlement-européen
SLP,,2703,Province de Limbourg,2009,parlement-européen
N-VA,,58536,Province de Limbourg,2009,parlement-européen
GROEN!,,27561,Province de Limbourg,2009,parlement-européen
VLAAMS BELANG,,84540,Province de Limbourg,2009,parlement-européen
CD&V,,138861,Province de Limbourg,2009,parlement-européen
open vld,,97879,Province de Limbourg,2009,parlement-européen
Lijst Dedecker,,33090,Province de Limbourg,2009,parlement-européen
CAP,,829,Province de Limbourg,2009,parlement-européen
LSP,,991,Province de Limbourg,2009,parlement-européen
PVDA+,,5801,Province de Limbourg,2009,parlement-européen
SP,,36085,Province de Luxembourg,2009,parlement-européen
CSP,,34420,Province de Luxembourg,2009,parlement-européen
PFF,,42381,Province de Luxembourg,2009,parlement-européen
ECOLO,,36173,Province de Luxembourg,2009,parlement-européen
R.W.F.,,1725,Province de Luxembourg,2009,parlement-européen
FN,,4332,Province de Luxembourg,2009,parlement-européen
PTB+,,589,Province de Luxembourg,2009,parlement-européen
PC-GE,,318,Province de Luxembourg,2009,parlement-européen
MS,,151,Province de Luxembourg,2009,parlement-européen
LCR-PSL,,302,Province de Luxembourg,2009,parlement-européen
CAP D'ORAZIO,,222,Province de Luxembourg,2009,parlement-européen
WALLONIE D'ABORD,,1762,Province de Luxembourg,2009,parlement-européen
SP,,72174,Province de Namur,2009,parlement-européen
CSP,,43863,Province de Namur,2009,parlement-européen
PFF,,75802,Province de Namur,2009,parlement-européen
ECOLO,,67980,Province de Namur,2009,parlement-européen
R.W.F.,,6152,Province de Namur,2009,parlement-européen
FN,,10053,Province de Namur,2009,parlement-européen
PTB+,,2129,Province de Namur,2009,parlement-européen
PC-GE,,451,Province de Namur,2009,parlement-européen
MS,,432,Province de Namur,2009,parlement-européen
LCR-PSL,,545,Province de Namur,2009,parlement-européen
CAP D'ORAZIO,,544,Province de Namur,2009,parlement-européen
WALLONIE D'ABORD,,5363,Province de Namur,2009,parlement-européen
SP.A,,46158,Province du Brabant flamand (Louvain),2009,parlement-européen
SLP,,2316,Province du Brabant flamand (Louvain),2009,parlement-européen
N-VA,,31502,Province du Brabant flamand (Louvain),2009,parlement-européen
GROEN!,,32788,Province du Brabant flamand (Louvain),2009,parlement-européen
VLAAMS BELANG,,39364,Province du Brabant flamand (Louvain),2009,parlement-européen
CD&V,,68955,Province du Brabant flamand (Louvain),2009,parlement-européen
open vld,,69583,Province du Brabant flamand (Louvain),2009,parlement-européen
Lijst Dedecker,,22750,Province du Brabant flamand (Louvain),2009,parlement-européen
CAP,,511,Province du Brabant flamand (Louvain),2009,parlement-européen
LSP,,807,Province du Brabant flamand (Louvain),2009,parlement-européen
PVDA+,,3286,Province du Brabant flamand (Louvain),2009,parlement-européen
SP,,36675,Province du Brabant wallon,2009,parlement-européen
CSP,,26679,Province du Brabant wallon,2009,parlement-européen
PFF,,87143,Province du Brabant wallon,2009,parlement-européen
ECOLO,,60642,Province du Brabant wallon,2009,parlement-européen
R.W.F.,,3307,Province du Brabant wallon,2009,parlement-européen
FN,,5275,Province du Brabant wallon,2009,parlement-européen
PTB+,,1079,Province du Brabant wallon,2009,parlement-européen
PC-GE,,330,Province du Brabant wallon,2009,parlement-européen
MS,,175,Province du Brabant wallon,2009,parlement-européen
LCR-PSL,,565,Province du Brabant wallon,2009,parlement-européen
CAP D'ORAZIO,,963,Province du Brabant wallon,2009,parlement-européen
WALLONIE D'ABORD,,3272,Province du Brabant wallon,2009,parlement-européen
