Parti,Nombre de sièges,Nombre de voix,district,date,election
VU,1.0,2958,Saint-Trond,1977,conseils-provinciaux
CVP,1.0,10118,Schaerbeek,1977,conseils-provinciaux
BSP,,3997,Schaerbeek,1977,conseils-provinciaux
PVV,1.0,3180,Schaerbeek,1977,conseils-provinciaux
VU,1.0,7050,Schaerbeek,1977,conseils-provinciaux
PSC,,8231,Schaerbeek,1977,conseils-provinciaux
PSB,1.0,11939,Schaerbeek,1977,conseils-provinciaux
PL,,5149,Schaerbeek,1977,conseils-provinciaux
FDF,3.0,36063,Schaerbeek,1977,conseils-provinciaux
KPB/PCB,,2354,Schaerbeek,1977,conseils-provinciaux
PSB,4.0,21512,Seraing,1977,conseils-provinciaux
PSC,1.0,5030,Seraing,1977,conseils-provinciaux
PRLW,1.0,4448,Seraing,1977,conseils-provinciaux
PCB,1.0,4537,Seraing,1977,conseils-provinciaux
RW,,2690,Seraing,1977,conseils-provinciaux
TPO,,205,Seraing,1977,conseils-provinciaux
PSB,2.0,20010,Soignies,1977,conseils-provinciaux
PSC,2.0,13357,Soignies,1977,conseils-provinciaux
PRLW,1.0,7158,Soignies,1977,conseils-provinciaux
RW,,4327,Soignies,1977,conseils-provinciaux
ECOLO,,817,Soignies,1977,conseils-provinciaux
PCB/UDP,,1379,Soignies,1977,conseils-provinciaux
PSB,1.0,9153,Spa,1977,conseils-provinciaux
PSC,2.0,9614,Spa,1977,conseils-provinciaux
PRLW,2.0,10264,Spa,1977,conseils-provinciaux
PCB,,947,Spa,1977,conseils-provinciaux
RW,,2071,Spa,1977,conseils-provinciaux
CVP,4.0,31385,Tamise,1977,conseils-provinciaux
BSP,1.0,11438,Tamise,1977,conseils-provinciaux
PVV,,4738,Tamise,1977,conseils-provinciaux
VU,2.0,13862,Tamise,1977,conseils-provinciaux
KPB,,790,Tamise,1977,conseils-provinciaux
AMADA,,551,Tamise,1977,conseils-provinciaux
CVP,3.0,29360,Termonde,1977,conseils-provinciaux
BSP,3.0,17214,Termonde,1977,conseils-provinciaux
PVV,1.0,11985,Termonde,1977,conseils-provinciaux
VU,1.0,11739,Termonde,1977,conseils-provinciaux
KPB,,1260,Termonde,1977,conseils-provinciaux
PSB,1.0,8691,Thuin,1977,conseils-provinciaux
PSC,1.0,9062,Thuin,1977,conseils-provinciaux
PRLW,1.0,4976,Thuin,1977,conseils-provinciaux
PCB,,939,Thuin,1977,conseils-provinciaux
RW,1.0,6883,Thuin,1977,conseils-provinciaux
ECOLO,,758,Thuin,1977,conseils-provinciaux
CVP,5.0,28534,Tielt,1977,conseils-provinciaux
BSP,1.0,7075,Tielt,1977,conseils-provinciaux
PVV,,4211,Tielt,1977,conseils-provinciaux
VU,1.0,10180,Tielt,1977,conseils-provinciaux
AMADA,,212,Tielt,1977,conseils-provinciaux
CVP,2.0,20181,Tirlemont,1977,conseils-provinciaux
BSP,1.0,14250,Tirlemont,1977,conseils-provinciaux
PVV,1.0,15875,Tirlemont,1977,conseils-provinciaux
VU,,6509,Tirlemont,1977,conseils-provinciaux
FDF,,326,Tirlemont,1977,conseils-provinciaux
KPB,,494,Tirlemont,1977,conseils-provinciaux
AMADA,,363,Tirlemont,1977,conseils-provinciaux
CVP,2.0,13437,Tongres,1977,conseils-provinciaux
BSP,2.0,6965,Tongres,1977,conseils-provinciaux
PVV,1.0,4956,Tongres,1977,conseils-provinciaux
VU,,2028,Tongres,1977,conseils-provinciaux
KPB,,232,Tongres,1977,conseils-provinciaux
Retour,,1171,Tongres,1977,conseils-provinciaux
PSB,3.0,18451,Tournai,1977,conseils-provinciaux
PSC,2.0,15852,Tournai,1977,conseils-provinciaux
PRLW,1.0,9142,Tournai,1977,conseils-provinciaux
RW,,2846,Tournai,1977,conseils-provinciaux
PCB/UDP,,5172,Tournai,1977,conseils-provinciaux
CVP,3.0,29967,Turnhout,1977,conseils-provinciaux
BSP,2.0,9876,Turnhout,1977,conseils-provinciaux
PVV,,5846,Turnhout,1977,conseils-provinciaux
VU,1.0,6384,Turnhout,1977,conseils-provinciaux
KPB,,840,Turnhout,1977,conseils-provinciaux
AMADA,,375,Turnhout,1977,conseils-provinciaux
PSB,2.0,11271,Verviers,1977,conseils-provinciaux
PSC,1.0,7824,Verviers,1977,conseils-provinciaux
PRLW,2.0,9708,Verviers,1977,conseils-provinciaux
PCB,,1365,Verviers,1977,conseils-provinciaux
RW,,3234,Verviers,1977,conseils-provinciaux
PSC,1.0,3168,Vielsalm,1977,conseils-provinciaux
PRLW,1.0,3586,Vielsalm,1977,conseils-provinciaux
PSB-RW,1.0,2419,Vielsalm,1977,conseils-provinciaux
CVP,3.0,53525,Vilvorde,1977,conseils-provinciaux
BSP,2.0,19279,Vilvorde,1977,conseils-provinciaux
PVV,1.0,15461,Vilvorde,1977,conseils-provinciaux
VU,2.0,28072,Vilvorde,1977,conseils-provinciaux
PSC,,3202,Vilvorde,1977,conseils-provinciaux
PSB,,2182,Vilvorde,1977,conseils-provinciaux
PL,,1621,Vilvorde,1977,conseils-provinciaux
FDF,1.0,8154,Vilvorde,1977,conseils-provinciaux
KPB,,2479,Vilvorde,1977,conseils-provinciaux
PSC,3.0,5284,Virton,1977,conseils-provinciaux
PRLW,1.0,2248,Virton,1977,conseils-provinciaux
PSB-RW,1.0,4325,Virton,1977,conseils-provinciaux
PSB,3.0,19409,Waremme,1977,conseils-provinciaux
PSC,1.0,10308,Waremme,1977,conseils-provinciaux
PRLW,1.0,6548,Waremme,1977,conseils-provinciaux
PCB,,889,Waremme,1977,conseils-provinciaux
RW,,1216,Waremme,1977,conseils-provinciaux
VU,,673,Wavre,1977,conseils-provinciaux
PSC,2.0,23068,Wavre,1977,conseils-provinciaux
PSB,1.0,23099,Wavre,1977,conseils-provinciaux
PCB,,2332,Wavre,1977,conseils-provinciaux
RW,1.0,13741,Wavre,1977,conseils-provinciaux
PRLW,1.0,16985,Wavre,1977,conseils-provinciaux
TPO,,269,Wavre,1977,conseils-provinciaux
CVP,2.0,16940,Zele,1977,conseils-provinciaux
BSP,,6756,Zele,1977,conseils-provinciaux
PVV,1.0,6064,Zele,1977,conseils-provinciaux
VU,1.0,6735,Zele,1977,conseils-provinciaux
CVP,2.0,16464,Zottegem,1977,conseils-provinciaux
BSP,1.0,8410,Zottegem,1977,conseils-provinciaux
PVV,1.0,9313,Zottegem,1977,conseils-provinciaux
VU,1.0,6891,Zottegem,1977,conseils-provinciaux
