Parti,Nombre de sièges,Nombre de voix,district,date,election
VFD,,548,Schaerbeek,1965,conseils-provinciaux
FDF,1.0,10597,Schaerbeek,1965,conseils-provinciaux
UF,,331,Schaerbeek,1965,conseils-provinciaux
BC/CB,,1655,Schaerbeek,1965,conseils-provinciaux
PSI SOP,,276,Schaerbeek,1965,conseils-provinciaux
VU,,3199,Schaerbeek,1965,conseils-provinciaux
PSC,1.0,4290,Seraing,1965,conseils-provinciaux
PSB,3.0,14781,Seraing,1965,conseils-provinciaux
PLP,1.0,7580,Seraing,1965,conseils-provinciaux
Communist,2.0,8367,Seraing,1965,conseils-provinciaux
PWT,,1801,Seraing,1965,conseils-provinciaux
PCW,,387,Seraing,1965,conseils-provinciaux
PSC,1.0,9317,Soignies,1965,conseils-provinciaux
PSB,2.0,16200,Soignies,1965,conseils-provinciaux
PLP,2.0,10564,Soignies,1965,conseils-provinciaux
Communist,,2861,Soignies,1965,conseils-provinciaux
FW,,1240,Soignies,1965,conseils-provinciaux
AUTRE,,660,Soignies,1965,conseils-provinciaux
PSC,3.0,18346,Spa,1965,conseils-provinciaux
PSB,2.0,12014,Spa,1965,conseils-provinciaux
PLP,3.0,14793,Spa,1965,conseils-provinciaux
Communist,,1873,Spa,1965,conseils-provinciaux
PWT,,1522,Spa,1965,conseils-provinciaux
CVP,3.0,28085,Tamise,1965,conseils-provinciaux
BSP,2.0,10672,Tamise,1965,conseils-provinciaux
PVV,,5314,Tamise,1965,conseils-provinciaux
Communist,,713,Tamise,1965,conseils-provinciaux
VU,2.0,13334,Tamise,1965,conseils-provinciaux
CVP,6.0,25068,Termonde,1965,conseils-provinciaux
BSP,3.0,17563,Termonde,1965,conseils-provinciaux
PVV,2.0,10521,Termonde,1965,conseils-provinciaux
Communist,,1427,Termonde,1965,conseils-provinciaux
VU,1.0,8749,Termonde,1965,conseils-provinciaux
PSC,1.0,8763,Thuin,1965,conseils-provinciaux
PSB,1.0,7336,Thuin,1965,conseils-provinciaux
PLP,1.0,7785,Thuin,1965,conseils-provinciaux
Communist,,1379,Thuin,1965,conseils-provinciaux
FW,,1071,Thuin,1965,conseils-provinciaux
AUTRE,,608,Thuin,1965,conseils-provinciaux
CVP,4.0,28327,Tielt,1965,conseils-provinciaux
BSP,1.0,7165,Tielt,1965,conseils-provinciaux
PVV,,1526,Tielt,1965,conseils-provinciaux
VU,1.0,6408,Tielt,1965,conseils-provinciaux
CVP-PSC,2.0,21681,Tirlemont,1965,conseils-provinciaux
PSB/BSP,1.0,14110,Tirlemont,1965,conseils-provinciaux
PLP/PVV,1.0,17098,Tirlemont,1965,conseils-provinciaux
Communist,,650,Tirlemont,1965,conseils-provinciaux
VFD,,170,Tirlemont,1965,conseils-provinciaux
VU,,2805,Tirlemont,1965,conseils-provinciaux
CVP,4.0,14692,Tongres,1965,conseils-provinciaux
BSP,1.0,4913,Tongres,1965,conseils-provinciaux
PVV,1.0,4331,Tongres,1965,conseils-provinciaux
VU,,1339,Tongres,1965,conseils-provinciaux
ANDERE,,1409,Tongres,1965,conseils-provinciaux
PSC,2.0,15261,Tournai,1965,conseils-provinciaux
PSB,2.0,12763,Tournai,1965,conseils-provinciaux
PLP,1.0,11407,Tournai,1965,conseils-provinciaux
Communist,1.0,6431,Tournai,1965,conseils-provinciaux
AUTRE,,939,Tournai,1965,conseils-provinciaux
CVP,3.0,27913,Turnhout,1965,conseils-provinciaux
BSP,1.0,9018,Turnhout,1965,conseils-provinciaux
PVV,1.0,5048,Turnhout,1965,conseils-provinciaux
Communist,,471,Turnhout,1965,conseils-provinciaux
VU,,3524,Turnhout,1965,conseils-provinciaux
ANDERE,,372,Turnhout,1965,conseils-provinciaux
PSC,1.0,5810,Verviers,1965,conseils-provinciaux
PSB,2.0,8385,Verviers,1965,conseils-provinciaux
PLP,1.0,8407,Verviers,1965,conseils-provinciaux
Communist,,1576,Verviers,1965,conseils-provinciaux
PWT,,1121,Verviers,1965,conseils-provinciaux
PSC,2.0,4983,Vielsalm,1965,conseils-provinciaux
PSB,1.0,2262,Vielsalm,1965,conseils-provinciaux
PLP,1.0,1745,Vielsalm,1965,conseils-provinciaux
CVP-PSC,4.0,47355,Vilvorde,1965,conseils-provinciaux
PSB/BSP,2.0,25206,Vilvorde,1965,conseils-provinciaux
PLP/PVV,2.0,20865,Vilvorde,1965,conseils-provinciaux
Communist,,2970,Vilvorde,1965,conseils-provinciaux
VFD,,2127,Vilvorde,1965,conseils-provinciaux
FDF,,2582,Vilvorde,1965,conseils-provinciaux
VU,1.0,10519,Vilvorde,1965,conseils-provinciaux
PSC,2.0,4204,Virton,1965,conseils-provinciaux
PSB,1.0,3526,Virton,1965,conseils-provinciaux
PLP,1.0,2447,Virton,1965,conseils-provinciaux
PSC,1.0,8000,Waremme,1965,conseils-provinciaux
PSB,3.0,16701,Waremme,1965,conseils-provinciaux
PLP,1.0,8384,Waremme,1965,conseils-provinciaux
Communist,,2177,Waremme,1965,conseils-provinciaux
AUTRE,,728,Waremme,1965,conseils-provinciaux
CVP-PSC,1.0,14756,Wavre,1965,conseils-provinciaux
PSB/BSP,1.0,17655,Wavre,1965,conseils-provinciaux
PLP/PVV,3.0,22909,Wavre,1965,conseils-provinciaux
Communist,,3470,Wavre,1965,conseils-provinciaux
BC/CB,,1071,Wavre,1965,conseils-provinciaux
FDW,,3380,Wavre,1965,conseils-provinciaux
UTI/UOT,,1690,Wavre,1965,conseils-provinciaux
CVP,2.0,18786,Zele,1965,conseils-provinciaux
BSP,1.0,7691,Zele,1965,conseils-provinciaux
PVV,1.0,6392,Zele,1965,conseils-provinciaux
VU,,3448,Zele,1965,conseils-provinciaux
CVP,3.0,19095,Zottegem,1965,conseils-provinciaux
BSP,1.0,9301,Zottegem,1965,conseils-provinciaux
PVV,1.0,9987,Zottegem,1965,conseils-provinciaux
Communist,,464,Zottegem,1965,conseils-provinciaux
VU,1.0,7169,Zottegem,1965,conseils-provinciaux
