Parti,Nombre de sièges,Nombre de voix,district,date,election
Communist,,1062,Verviers,1961,conseils-provinciaux
AUTRE,,1699,Verviers,1961,conseils-provinciaux
Socialist,1.0,2108,Vielsalm,1961,conseils-provinciaux
PSC,3.0,6121,Vielsalm,1961,conseils-provinciaux
Liberal,,1142,Vielsalm,1961,conseils-provinciaux
Socialist,3.0,31599,Vilvorde,1961,conseils-provinciaux
PSC/CVP,4.0,55731,Vilvorde,1961,conseils-provinciaux
Liberal,1.0,16159,Vilvorde,1961,conseils-provinciaux
Communist,,1700,Vilvorde,1961,conseils-provinciaux
Volksunie,,5638,Vilvorde,1961,conseils-provinciaux
UNI/NUO,,482,Vilvorde,1961,conseils-provinciaux
Socialist,2.0,4184,Virton,1961,conseils-provinciaux
PSC,2.0,4816,Virton,1961,conseils-provinciaux
Liberal,,1459,Virton,1961,conseils-provinciaux
Socialist,3.0,21418,Waremme,1961,conseils-provinciaux
PSC,2.0,13565,Waremme,1961,conseils-provinciaux
Liberal,1.0,7004,Waremme,1961,conseils-provinciaux
Communist,,873,Waremme,1961,conseils-provinciaux
AUTRE,,1451,Waremme,1961,conseils-provinciaux
Socialist,2.0,28509,Wavre,1961,conseils-provinciaux
PSC/CVP,2.0,19083,Wavre,1961,conseils-provinciaux
Liberal,1.0,9727,Wavre,1961,conseils-provinciaux
Communist,,2623,Wavre,1961,conseils-provinciaux
UNI/NUO,,538,Wavre,1961,conseils-provinciaux
RN/NB,,823,Wavre,1961,conseils-provinciaux
PI/OP,,1754,Wavre,1961,conseils-provinciaux
Socialist,1.0,8762,Zele,1961,conseils-provinciaux
CVP,3.0,20520,Zele,1961,conseils-provinciaux
Liberal,,5702,Zele,1961,conseils-provinciaux
Volksunie,,1561,Zele,1961,conseils-provinciaux
ANDERE,,201,Zele,1961,conseils-provinciaux
Socialist,1.0,11694,Zottegem,1961,conseils-provinciaux
CVP,2.0,21129,Zottegem,1961,conseils-provinciaux
Liberal,2.0,8561,Zottegem,1961,conseils-provinciaux
Communist,,405,Zottegem,1961,conseils-provinciaux
Volksunie,,3991,Zottegem,1961,conseils-provinciaux
