Parti,Nombre de sièges,Nombre de voix,district,date,election
RW,1.0,8012,Spa,1971,conseils-provinciaux
PSB,2.0,10517,Spa,1971,conseils-provinciaux
CUW,,2890,Spa,1971,conseils-provinciaux
CVP,4.0,26161,Tamise,1971,conseils-provinciaux
BSP,1.0,10912,Tamise,1971,conseils-provinciaux
PVV,,5398,Tamise,1971,conseils-provinciaux
VU,2.0,16386,Tamise,1971,conseils-provinciaux
Communist,,1188,Tamise,1971,conseils-provinciaux
CVP,4.0,21067,Termonde,1971,conseils-provinciaux
BSP,2.0,18659,Termonde,1971,conseils-provinciaux
PVV,1.0,11454,Termonde,1971,conseils-provinciaux
VU,1.0,12400,Termonde,1971,conseils-provinciaux
Communist,,1538,Termonde,1971,conseils-provinciaux
PLP,1.0,6176,Thuin,1971,conseils-provinciaux
PCB,,762,Thuin,1971,conseils-provinciaux
PSC,,5993,Thuin,1971,conseils-provinciaux
RW,1.0,8085,Thuin,1971,conseils-provinciaux
PSB,1.0,6820,Thuin,1971,conseils-provinciaux
CVP,4.0,23837,Tielt,1971,conseils-provinciaux
BSP,1.0,6294,Tielt,1971,conseils-provinciaux
PVV,,2702,Tielt,1971,conseils-provinciaux
VU,1.0,10061,Tielt,1971,conseils-provinciaux
ANDERE,,814,Tielt,1971,conseils-provinciaux
Volksunie,,4943,Tirlemont,1971,conseils-provinciaux
BSP,1.0,16593,Tirlemont,1971,conseils-provinciaux
LIB,,399,Tirlemont,1971,conseils-provinciaux
PVV,1.0,17515,Tirlemont,1971,conseils-provinciaux
BCP,,677,Tirlemont,1971,conseils-provinciaux
CVP,2.0,17496,Tirlemont,1971,conseils-provinciaux
CVP,2.0,11959,Tongres,1971,conseils-provinciaux
BSP,2.0,7394,Tongres,1971,conseils-provinciaux
PVV,1.0,4368,Tongres,1971,conseils-provinciaux
VU,1.0,2940,Tongres,1971,conseils-provinciaux
PLP,1.0,10347,Tournai,1971,conseils-provinciaux
PCB,1.0,6269,Tournai,1971,conseils-provinciaux
PSC,1.0,11183,Tournai,1971,conseils-provinciaux
RW,1.0,5449,Tournai,1971,conseils-provinciaux
PSB,2.0,12346,Tournai,1971,conseils-provinciaux
CVP,2.0,25021,Turnhout,1971,conseils-provinciaux
BSP,1.0,8816,Turnhout,1971,conseils-provinciaux
PVV,1.0,8326,Turnhout,1971,conseils-provinciaux
VU,1.0,6749,Turnhout,1971,conseils-provinciaux
Communist,,757,Turnhout,1971,conseils-provinciaux
PLP,1.0,5056,Verviers,1971,conseils-provinciaux
PCB,,1130,Verviers,1971,conseils-provinciaux
PSC,1.0,5027,Verviers,1971,conseils-provinciaux
RW,1.0,5021,Verviers,1971,conseils-provinciaux
PSB,1.0,7316,Verviers,1971,conseils-provinciaux
PLP,2.0,3867,Vielsalm,1971,conseils-provinciaux
PSC,1.0,2500,Vielsalm,1971,conseils-provinciaux
RW,,276,Vielsalm,1971,conseils-provinciaux
PSB,1.0,2164,Vielsalm,1971,conseils-provinciaux
PLP/PVV,1.0,18020,Vilvorde,1971,conseils-provinciaux
PCB,,2726,Vilvorde,1971,conseils-provinciaux
Volksunie,2.0,23040,Vilvorde,1971,conseils-provinciaux
PSC,3.0,42815,Vilvorde,1971,conseils-provinciaux
FDF-RW,1.0,7302,Vilvorde,1971,conseils-provinciaux
PSB,,3100,Vilvorde,1971,conseils-provinciaux
BSP,2.0,19121,Vilvorde,1971,conseils-provinciaux
LIB,,2143,Vilvorde,1971,conseils-provinciaux
PLP,1.0,2082,Virton,1971,conseils-provinciaux
PSC,2.0,3748,Virton,1971,conseils-provinciaux
RW,,1046,Virton,1971,conseils-provinciaux
PSB,1.0,3368,Virton,1971,conseils-provinciaux
PLP,1.0,6910,Waremme,1971,conseils-provinciaux
PCB,,905,Waremme,1971,conseils-provinciaux
PSC,1.0,8452,Waremme,1971,conseils-provinciaux
RW,,3083,Waremme,1971,conseils-provinciaux
PSB,3.0,17286,Waremme,1971,conseils-provinciaux
PCB,,1669,Wavre,1971,conseils-provinciaux
PSC,1.0,13381,Wavre,1971,conseils-provinciaux
PSB,1.0,16407,Wavre,1971,conseils-provinciaux
LIB,,1806,Wavre,1971,conseils-provinciaux
PLP,1.0,11299,Wavre,1971,conseils-provinciaux
RW,2.0,24659,Wavre,1971,conseils-provinciaux
CVP,1.0,15364,Zele,1971,conseils-provinciaux
BSP,1.0,7735,Zele,1971,conseils-provinciaux
PVV,1.0,7553,Zele,1971,conseils-provinciaux
VU,1.0,6786,Zele,1971,conseils-provinciaux
CVP,3.0,17608,Zottegem,1971,conseils-provinciaux
BSP,1.0,10771,Zottegem,1971,conseils-provinciaux
PVV,1.0,10905,Zottegem,1971,conseils-provinciaux
VU,1.0,8150,Zottegem,1971,conseils-provinciaux
Communist,,467,Zottegem,1971,conseils-provinciaux
