Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
Liberal/Liberaal,,11873,Hasselt-Tongeren-Maaseik,1936,sénat
Vl. National.Fl,1.0,25232,Hasselt-Tongeren-Maaseik,1936,sénat
Socialist,2.0,24499,Huy-Waremme,1936,sénat
Communist,,3189,Huy-Waremme,1936,sénat
Cath/Kath,,10489,Huy-Waremme,1936,sénat
Liberal/Liberaal,,8368,Huy-Waremme,1936,sénat
Rex,,7498,Huy-Waremme,1936,sénat
Socialist,3.0,73440,Liège,1936,sénat
Communist,1.0,25457,Liège,1936,sénat
Cath/Kath,1.0,21120,Liège,1936,sénat
Liberal/Liberaal,,15246,Liège,1936,sénat
onafh/isol1,,1692,Liège,1936,sénat
Rex,2.0,32222,Liège,1936,sénat
Socialist,1.0,22020,Louvain,1936,sénat
Communist,,1469,Louvain,1936,sénat
Cath/Kath,2.0,30671,Louvain,1936,sénat
Liberal/Liberaal,,16639,Louvain,1936,sénat
Rex,1.0,6079,Louvain,1936,sénat
Vl. National.Fl,,6738,Louvain,1936,sénat
Socialist,2.0,32360,Malines-Turnhout,1936,sénat
Cath/Kath,3.0,54568,Malines-Turnhout,1936,sénat
Liberal/Liberaal,,10070,Malines-Turnhout,1936,sénat
Rex,,4897,Malines-Turnhout,1936,sénat
Vl. National.Fl,1.0,17448,Malines-Turnhout,1936,sénat
Socialist,3.0,66289,Mons-Soignies,1936,sénat
Communist,1.0,17081,Mons-Soignies,1936,sénat
Cath/Kath,1.0,18340,Mons-Soignies,1936,sénat
Liberal/Liberaal,1.0,15627,Mons-Soignies,1936,sénat
Rex,,8603,Mons-Soignies,1936,sénat
Dem Chrét,,6327,Mons-Soignies,1936,sénat
andere/autres,,1734,Mons-Soignies,1936,sénat
Socialist,2.0,40558,Namur-Dinant-Philippeville,1936,sénat
Cath/Kath,1.0,27619,Namur-Dinant-Philippeville,1936,sénat
Liberal/Liberaal,1.0,16932,Namur-Dinant-Philippeville,1936,sénat
Rex,1.0,21438,Namur-Dinant-Philippeville,1936,sénat
Socialist,1.0,23983,Nivelles,1936,sénat
Communist,,3487,Nivelles,1936,sénat
Cath/Kath,,11369,Nivelles,1936,sénat
Liberal/Liberaal,1.0,11501,Nivelles,1936,sénat
Rex,,6902,Nivelles,1936,sénat
Socialist,1.0,9954,Roulers-Tielt,1936,sénat
Cath/Kath,2.0,25323,Roulers-Tielt,1936,sénat
Liberal/Liberaal,,669,Roulers-Tielt,1936,sénat
onafh/isol1,,725,Roulers-Tielt,1936,sénat
Rex,,4846,Roulers-Tielt,1936,sénat
Vl. National.Fl,,8303,Roulers-Tielt,1936,sénat
Socialist,1.0,28029,Termonde-Saint-Nicolas,1936,sénat
Cath/Kath,3.0,43976,Termonde-Saint-Nicolas,1936,sénat
Liberal/Liberaal,,10007,Termonde-Saint-Nicolas,1936,sénat
Rex,,3747,Termonde-Saint-Nicolas,1936,sénat
Vl. National.Fl,,7216,Termonde-Saint-Nicolas,1936,sénat
Socialist,2.0,28401,Tournai-Ath,1936,sénat
Communist,,2866,Tournai-Ath,1936,sénat
Cath/Kath,1.0,16665,Tournai-Ath,1936,sénat
Liberal/Liberaal,,11947,Tournai-Ath,1936,sénat
Rex,,7870,Tournai-Ath,1936,sénat
Dem Chrét,,3134,Tournai-Ath,1936,sénat
andere/autres,,2786,Tournai-Ath,1936,sénat
Socialist,1.0,17864,Verviers,1936,sénat
Communist,,5299,Verviers,1936,sénat
Cath/Kath,1.0,16096,Verviers,1936,sénat
Liberal/Liberaal,,6907,Verviers,1936,sénat
Rex,1.0,13154,Verviers,1936,sénat
