Parti,Nombre de sièges,Nombre de voix,district,date,election
PCB,,2059,Péruwelz,1978,conseils-provinciaux
CVP,2.0,10775,Peer,1978,conseils-provinciaux
BSP,1.0,3279,Peer,1978,conseils-provinciaux
PVV,,1621,Peer,1978,conseils-provinciaux
VU,1.0,5260,Peer,1978,conseils-provinciaux
PSC,2.0,6417,Phillippeville,1978,conseils-provinciaux
PSB,2.0,5724,Phillippeville,1978,conseils-provinciaux
PRLW,1.0,3364,Phillippeville,1978,conseils-provinciaux
RW,,1681,Phillippeville,1978,conseils-provinciaux
PC,,361,Phillippeville,1978,conseils-provinciaux
CVP,2.0,9032,Poperinge,1978,conseils-provinciaux
BSP,1.0,2699,Poperinge,1978,conseils-provinciaux
PVV,,3348,Poperinge,1978,conseils-provinciaux
VU,,1982,Poperinge,1978,conseils-provinciaux
CVP,1.0,12988,Renaix,1978,conseils-provinciaux
BSP,2.0,9520,Renaix,1978,conseils-provinciaux
PVV,1.0,11631,Renaix,1978,conseils-provinciaux
VU,,2950,Renaix,1978,conseils-provinciaux
CVP,4.0,18551,Roulers,1978,conseils-provinciaux
BSP,1.0,8558,Roulers,1978,conseils-provinciaux
PVV,,4901,Roulers,1978,conseils-provinciaux
VU,1.0,9088,Roulers,1978,conseils-provinciaux
CVP,1.0,8825,Saint-Gilles,1978,conseils-provinciaux
BSP,1.0,2687,Saint-Gilles,1978,conseils-provinciaux
PVV,,3496,Saint-Gilles,1978,conseils-provinciaux
VU,,2751,Saint-Gilles,1978,conseils-provinciaux
VLAAMS BLOK,,1211,Saint-Gilles,1978,conseils-provinciaux
PSC,1.0,13611,Saint-Gilles,1978,conseils-provinciaux
PSB,1.0,15230,Saint-Gilles,1978,conseils-provinciaux
PL,1.0,10577,Saint-Gilles,1978,conseils-provinciaux
FDF,4.0,44366,Saint-Gilles,1978,conseils-provinciaux
KPB/PCB,,3825,Saint-Gilles,1978,conseils-provinciaux
PNB-BNP,,631,Saint-Gilles,1978,conseils-provinciaux
AMADA,,721,Saint-Gilles,1978,conseils-provinciaux
DCA,,211,Saint-Gilles,1978,conseils-provinciaux
UDRT-RAD,,3548,Saint-Gilles,1978,conseils-provinciaux
CVP,1.0,9034,Saint-Josse,1978,conseils-provinciaux
BSP,,1765,Saint-Josse,1978,conseils-provinciaux
PVV,,2953,Saint-Josse,1978,conseils-provinciaux
VU,,2863,Saint-Josse,1978,conseils-provinciaux
VLAAMS BLOK,,2107,Saint-Josse,1978,conseils-provinciaux
PSC,1.0,16244,Saint-Josse,1978,conseils-provinciaux
PSB,1.0,7604,Saint-Josse,1978,conseils-provinciaux
PL,1.0,5915,Saint-Josse,1978,conseils-provinciaux
FDF,4.0,46518,Saint-Josse,1978,conseils-provinciaux
KPB/PCB,,2319,Saint-Josse,1978,conseils-provinciaux
AMADA,,643,Saint-Josse,1978,conseils-provinciaux
UDRT-RAD,,3406,Saint-Josse,1978,conseils-provinciaux
CVP,3.0,24854,Saint-Nicolas,1978,conseils-provinciaux
BSP,2.0,12759,Saint-Nicolas,1978,conseils-provinciaux
PVV,1.0,10842,Saint-Nicolas,1978,conseils-provinciaux
VU,1.0,8068,Saint-Nicolas,1978,conseils-provinciaux
VLAAMS BLOK,,1403,Saint-Nicolas,1978,conseils-provinciaux
AMADA,,627,Saint-Nicolas,1978,conseils-provinciaux
KPB,,1547,Saint-Nicolas,1978,conseils-provinciaux
PSC,2.0,10844,Saint-Nicolas,1978,conseils-provinciaux
PSB,4.0,29452,Saint-Nicolas,1978,conseils-provinciaux
PRLW,1.0,5360,Saint-Nicolas,1978,conseils-provinciaux
RW,1.0,4207,Saint-Nicolas,1978,conseils-provinciaux
PCB,1.0,4087,Saint-Nicolas,1978,conseils-provinciaux
TPO,,468,Saint-Nicolas,1978,conseils-provinciaux
PLW,,670,Saint-Nicolas,1978,conseils-provinciaux
CVP,2.0,13656,Saint-Trond,1978,conseils-provinciaux
BSP,2.0,8429,Saint-Trond,1978,conseils-provinciaux
PVV,1.0,5674,Saint-Trond,1978,conseils-provinciaux
VU,,2092,Saint-Trond,1978,conseils-provinciaux
VLAAMS BLOK,,365,Saint-Trond,1978,conseils-provinciaux
CVP,1.0,9314,Schaerbeek,1978,conseils-provinciaux
BSP,,4453,Schaerbeek,1978,conseils-provinciaux
PVV,1.0,5137,Schaerbeek,1978,conseils-provinciaux
VU,,3761,Schaerbeek,1978,conseils-provinciaux
VLAAMS BLOK,,1589,Schaerbeek,1978,conseils-provinciaux
PSC,1.0,7594,Schaerbeek,1978,conseils-provinciaux
PSB,1.0,9801,Schaerbeek,1978,conseils-provinciaux
PL,,4259,Schaerbeek,1978,conseils-provinciaux
FDF,3.0,32263,Schaerbeek,1978,conseils-provinciaux
KPB/PCB,,2550,Schaerbeek,1978,conseils-provinciaux
AMADA,,606,Schaerbeek,1978,conseils-provinciaux
UDRT-RAD,,2555,Schaerbeek,1978,conseils-provinciaux
PSC,1.0,5172,Seraing,1978,conseils-provinciaux
PSB,4.0,21258,Seraing,1978,conseils-provinciaux
PRLW,,3790,Seraing,1978,conseils-provinciaux
RW,1.0,3370,Seraing,1978,conseils-provinciaux
PCB,1.0,3900,Seraing,1978,conseils-provinciaux
TPO,,413,Seraing,1978,conseils-provinciaux
PSC,2.0,13752,Soignies,1978,conseils-provinciaux
PSB,2.0,18543,Soignies,1978,conseils-provinciaux
PRLW,1.0,7439,Soignies,1978,conseils-provinciaux
RW,,4009,Soignies,1978,conseils-provinciaux
PCB,,2082,Soignies,1978,conseils-provinciaux
AUTRE,,792,Soignies,1978,conseils-provinciaux
PSC,2.0,9255,Spa,1978,conseils-provinciaux
PSB,1.0,8574,Spa,1978,conseils-provinciaux
PRLW,2.0,10260,Spa,1978,conseils-provinciaux
RW,,2025,Spa,1978,conseils-provinciaux
PCB,,1545,Spa,1978,conseils-provinciaux
PDB,,365,Spa,1978,conseils-provinciaux
CVP,4.0,30296,Tamise,1978,conseils-provinciaux
BSP,1.0,11119,Tamise,1978,conseils-provinciaux
PVV,1.0,7040,Tamise,1978,conseils-provinciaux
VU,1.0,11150,Tamise,1978,conseils-provinciaux
VLAAMS BLOK,,1284,Tamise,1978,conseils-provinciaux
AMADA,,945,Tamise,1978,conseils-provinciaux
KPB,,1121,Tamise,1978,conseils-provinciaux
CVP,4.0,27902,Termonde,1978,conseils-provinciaux
BSP,2.0,15849,Termonde,1978,conseils-provinciaux
PVV,1.0,14453,Termonde,1978,conseils-provinciaux
VU,1.0,9426,Termonde,1978,conseils-provinciaux
VLAAMS BLOK,,1257,Termonde,1978,conseils-provinciaux
AMADA,,457,Termonde,1978,conseils-provinciaux
PVCM,,134,Termonde,1978,conseils-provinciaux
KPB,,1759,Termonde,1978,conseils-provinciaux
PSC,1.0,9403,Thuin,1978,conseils-provinciaux
PSB,1.0,8182,Thuin,1978,conseils-provinciaux
PRLW,1.0,5615,Thuin,1978,conseils-provinciaux
RW,1.0,6924,Thuin,1978,conseils-provinciaux
PCB,,1238,Thuin,1978,conseils-provinciaux
CVP,4.0,27751,Tielt,1978,conseils-provinciaux
BSP,1.0,6396,Tielt,1978,conseils-provinciaux
PVV,1.0,6290,Tielt,1978,conseils-provinciaux
VU,1.0,8953,Tielt,1978,conseils-provinciaux
CVP,2.0,18725,Tirlemont,1978,conseils-provinciaux
BSP,1.0,14760,Tirlemont,1978,conseils-provinciaux
PVV,1.0,15561,Tirlemont,1978,conseils-provinciaux
VU,,4137,Tirlemont,1978,conseils-provinciaux
VLAAMS BLOK,,656,Tirlemont,1978,conseils-provinciaux
LSDP,,3318,Tirlemont,1978,conseils-provinciaux
KPB/PCB,,709,Tirlemont,1978,conseils-provinciaux
AMADA,,492,Tirlemont,1978,conseils-provinciaux
CVP,2.0,12784,Tongres,1978,conseils-provinciaux
BSP,1.0,6757,Tongres,1978,conseils-provinciaux
PVV,1.0,5706,Tongres,1978,conseils-provinciaux
VU,1.0,1796,Tongres,1978,conseils-provinciaux
VLAAMS BLOK,,265,Tongres,1978,conseils-provinciaux
AMADA,,141,Tongres,1978,conseils-provinciaux
KPB,,297,Tongres,1978,conseils-provinciaux
PSC,3.0,16169,Tournai,1978,conseils-provinciaux
PSB,2.0,16595,Tournai,1978,conseils-provinciaux
PRLW,1.0,8181,Tournai,1978,conseils-provinciaux
RW,,2423,Tournai,1978,conseils-provinciaux
PCB,,5352,Tournai,1978,conseils-provinciaux
AUTRE,,1634,Tournai,1978,conseils-provinciaux
CVP,4.0,29899,Turnhout,1978,conseils-provinciaux
BSP,1.0,9781,Turnhout,1978,conseils-provinciaux
PVV,1.0,8153,Turnhout,1978,conseils-provinciaux
VU,,3793,Turnhout,1978,conseils-provinciaux
VLAAMS BLOK,,836,Turnhout,1978,conseils-provinciaux
KP,,1050,Turnhout,1978,conseils-provinciaux
AMADA,,578,Turnhout,1978,conseils-provinciaux
PSC,2.0,8677,Verviers,1978,conseils-provinciaux
PSB,2.0,9401,Verviers,1978,conseils-provinciaux
PRLW,1.0,8701,Verviers,1978,conseils-provinciaux
RW,,3359,Verviers,1978,conseils-provinciaux
PCB,,1394,Verviers,1978,conseils-provinciaux
PDB,,99,Verviers,1978,conseils-provinciaux
PNB,,175,Verviers,1978,conseils-provinciaux
TPO,,105,Verviers,1978,conseils-provinciaux
UDRT,,477,Verviers,1978,conseils-provinciaux
PSC,1.0,3037,Vielsalm,1978,conseils-provinciaux
PSB,1.0,2366,Vielsalm,1978,conseils-provinciaux
PRLW,1.0,3138,Vielsalm,1978,conseils-provinciaux
RW,,413,Vielsalm,1978,conseils-provinciaux
CVP,3.0,50434,Vilvorde,1978,conseils-provinciaux
BSP,2.0,19755,Vilvorde,1978,conseils-provinciaux
PVV,2.0,21754,Vilvorde,1978,conseils-provinciaux
VU,1.0,18500,Vilvorde,1978,conseils-provinciaux
VLAAMS BLOK,,4951,Vilvorde,1978,conseils-provinciaux
PSC,,2667,Vilvorde,1978,conseils-provinciaux
PSB,,2139,Vilvorde,1978,conseils-provinciaux
PL,,1263,Vilvorde,1978,conseils-provinciaux
PVCM,,193,Vilvorde,1978,conseils-provinciaux
FDF,1.0,9023,Vilvorde,1978,conseils-provinciaux
KPB/PCB,,3206,Vilvorde,1978,conseils-provinciaux
AMADA,,1378,Vilvorde,1978,conseils-provinciaux
PSC,3.0,5308,Virton,1978,conseils-provinciaux
PSB,2.0,3896,Virton,1978,conseils-provinciaux
PRLW,,2007,Virton,1978,conseils-provinciaux
RW,,599,Virton,1978,conseils-provinciaux
PSC,1.0,10455,Waremme,1978,conseils-provinciaux
PSB,3.0,18419,Waremme,1978,conseils-provinciaux
PRLW,1.0,6401,Waremme,1978,conseils-provinciaux
RW,,1600,Waremme,1978,conseils-provinciaux
PCB,,1116,Waremme,1978,conseils-provinciaux
VU,,562,Wavre,1978,conseils-provinciaux
PSC,2.0,24035,Wavre,1978,conseils-provinciaux
RW,1.0,13406,Wavre,1978,conseils-provinciaux
PSB,1.0,21455,Wavre,1978,conseils-provinciaux
KPB/PCB,,2585,Wavre,1978,conseils-provinciaux
PRLW,1.0,16194,Wavre,1978,conseils-provinciaux
UDRT-RAD,,3431,Wavre,1978,conseils-provinciaux
TPO,,220,Wavre,1978,conseils-provinciaux
CVP,2.0,16699,Zele,1978,conseils-provinciaux
BSP,1.0,6456,Zele,1978,conseils-provinciaux
PVV,1.0,7766,Zele,1978,conseils-provinciaux
VU,,4806,Zele,1978,conseils-provinciaux
VLAAMS BLOK,,543,Zele,1978,conseils-provinciaux
AMADA,,472,Zele,1978,conseils-provinciaux
CVP,3.0,16852,Zottegem,1978,conseils-provinciaux
BSP,1.0,8452,Zottegem,1978,conseils-provinciaux
PVV,1.0,9409,Zottegem,1978,conseils-provinciaux
VU,,5200,Zottegem,1978,conseils-provinciaux
VLAAMS BLOK,,1109,Zottegem,1978,conseils-provinciaux
