Parti,Nombre de sièges,Nombre de voix,commune,date,election
FRAUEN,,204,Butgenbach,2000,conseils-communaux
U.C.,,185,Celles,2000,conseils-communaux
I.C.S.C.,6.0,1381,Celles,2000,conseils-communaux
CEL.DM,11.0,2146,Celles,2000,conseils-communaux
P.S.,2.0,511,Cerfontaine,2000,conseils-communaux
PRL-IC,10.0,1536,Cerfontaine,2000,conseils-communaux
DERCQ,,92,Cerfontaine,2000,conseils-communaux
PRES,1.0,359,Cerfontaine,2000,conseils-communaux
CDXXI,2.0,386,Cerfontaine,2000,conseils-communaux
ECOLO,4.0,2345,Châtelet,2000,conseils-communaux
P.S.,21.0,10428,Châtelet,2000,conseils-communaux
PSC,5.0,2767,Châtelet,2000,conseils-communaux
P.R.L.M.C.C.,2.0,1773,Châtelet,2000,conseils-communaux
PTB,,431,Châtelet,2000,conseils-communaux
VIVANT,1.0,959,Châtelet,2000,conseils-communaux
P.S.,18.0,5122,Chapelle-lez-Herlaimont,2000,conseils-communaux
P.R.L.M.C.C.,3.0,1324,Chapelle-lez-Herlaimont,2000,conseils-communaux
I.C.,2.0,878,Chapelle-lez-Herlaimont,2000,conseils-communaux
ECOLO,6.0,11985,Charleroi,2000,conseils-communaux
P.S.,30.0,54095,Charleroi,2000,conseils-communaux
PSC,4.0,10121,Charleroi,2000,conseils-communaux
P.R.L.M.C.C.,8.0,17000,Charleroi,2000,conseils-communaux
PTB,,1402,Charleroi,2000,conseils-communaux
FN,3.0,7261,Charleroi,2000,conseils-communaux
R.W.F.,,1149,Charleroi,2000,conseils-communaux
VIVANT,,2282,Charleroi,2000,conseils-communaux
ECOLO,2.0,601,Chastre,2000,conseils-communaux
I.C.,10.0,2022,Chastre,2000,conseils-communaux
A.C.,2.0,664,Chastre,2000,conseils-communaux
C.D.M.,3.0,810,Chastre,2000,conseils-communaux
ECOLO,2.0,1282,Chaudfontaine,2000,conseils-communaux
P.S.,5.0,2464,Chaudfontaine,2000,conseils-communaux
PSC,4.0,2225,Chaudfontaine,2000,conseils-communaux
PPCH,5.0,2583,Chaudfontaine,2000,conseils-communaux
PRL-IC,11.0,4760,Chaudfontaine,2000,conseils-communaux
AIMANT,,119,Chaudfontaine,2000,conseils-communaux
ECOLO,3.0,998,Chaumont-Gistoux,2000,conseils-communaux
P.R.L.M.C.C.,9.0,2424,Chaumont-Gistoux,2000,conseils-communaux
C.A.,4.0,1183,Chaumont-Gistoux,2000,conseils-communaux
H21,,295,Chaumont-Gistoux,2000,conseils-communaux
AUTREM,5.0,1388,Chaumont-Gistoux,2000,conseils-communaux
P.S.,7.0,1690,Chièvres,2000,conseils-communaux
L.B.,7.0,1575,Chièvres,2000,conseils-communaux
CHXXI,3.0,766,Chièvres,2000,conseils-communaux
E.P.E.,10.0,2998,Chimay,2000,conseils-communaux
M.C.A.,11.0,3191,Chimay,2000,conseils-communaux
P.P.,,55,Chimay,2000,conseils-communaux
E.I.C.,6.0,1215,Chiny,2000,conseils-communaux
R.C.,4.0,853,Chiny,2000,conseils-communaux
C.E.,5.0,1033,Chiny,2000,conseils-communaux
ECOLO,2.0,1042,Ciney,2000,conseils-communaux
P.B.E.,5.0,2206,Ciney,2000,conseils-communaux
ALTERN,7.0,2635,Ciney,2000,conseils-communaux
U.C.,9.0,3288,Ciney,2000,conseils-communaux
ECOLO,,225,Clavier,2000,conseils-communaux
P.S.,3.0,565,Clavier,2000,conseils-communaux
I.C.,7.0,1095,Clavier,2000,conseils-communaux
R.C.,5.0,827,Clavier,2000,conseils-communaux
ECOLO,8.0,3105,Colfontaine,2000,conseils-communaux
P.S.,15.0,5739,Colfontaine,2000,conseils-communaux
P.R.L.M.C.C.,2.0,1183,Colfontaine,2000,conseils-communaux
A.D.C.,2.0,1042,Colfontaine,2000,conseils-communaux
PC,,489,Colfontaine,2000,conseils-communaux
ECOLO,3.0,617,Comblain-au-Pont,2000,conseils-communaux
I.C.,10.0,1694,Comblain-au-Pont,2000,conseils-communaux
E.C.,4.0,918,Comblain-au-Pont,2000,conseils-communaux
ECOLO,,604,Comines,2000,conseils-communaux
P.S.,4.0,1707,Comines,2000,conseils-communaux
P.R.L.M.C.C.,6.0,2249,Comines,2000,conseils-communaux
ACTION,15.0,5145,Comines,2000,conseils-communaux
ECOLO,4.0,2279,Courcelles,2000,conseils-communaux
P.S.,14.0,6767,Courcelles,2000,conseils-communaux
PSC,3.0,1785,Courcelles,2000,conseils-communaux
P.R.L.M.C.C.,6.0,3198,Courcelles,2000,conseils-communaux
PTB,,315,Courcelles,2000,conseils-communaux
I.C.,,387,Courcelles,2000,conseils-communaux
U.C.P.W.,2.0,1427,Courcelles,2000,conseils-communaux
ECOLO,3.0,920,Court-Saint-Etienne,2000,conseils-communaux
P.R.L.F.D.F.,7.0,1602,Court-Saint-Etienne,2000,conseils-communaux
L.D.B.,3.0,933,Court-Saint-Etienne,2000,conseils-communaux
COURT,4.0,1170,Court-Saint-Etienne,2000,conseils-communaux
I.C.,2.0,673,Court-Saint-Etienne,2000,conseils-communaux
AGALEV,2.0,3789,Courtrai,2000,conseils-communaux
SP,6.0,7921,Courtrai,2000,conseils-communaux
CVP,21.0,22999,Courtrai,2000,conseils-communaux
VLAAMS BLOK,3.0,4893,Courtrai,2000,conseils-communaux
PVDA,,180,Courtrai,2000,conseils-communaux
ANDERS,,202,Courtrai,2000,conseils-communaux
D.U.,,65,Courtrai,2000,conseils-communaux
VLD-VU,9.0,10632,Courtrai,2000,conseils-communaux
VIVANT,,351,Courtrai,2000,conseils-communaux
ECOLO,1.0,617,Couvin,2000,conseils-communaux
P.S.,7.0,2392,Couvin,2000,conseils-communaux
P.R.L.M.C.C.,6.0,2117,Couvin,2000,conseils-communaux
EPSC,9.0,3049,Couvin,2000,conseils-communaux
SIMONE,,319,Couvin,2000,conseils-communaux
P.S.,5.0,724,Crisnée,2000,conseils-communaux
P.R.L.,3.0,567,Crisnée,2000,conseils-communaux
E.P.C.,3.0,538,Crisnée,2000,conseils-communaux
ECOLO,,341,Dalhem,2000,conseils-communaux
P.S.,5.0,1108,Dalhem,2000,conseils-communaux
P.R.L.M.C.C.,6.0,1306,Dalhem,2000,conseils-communaux
CARTEL,6.0,1352,Dalhem,2000,conseils-communaux
CVP,15.0,4922,Damme,2000,conseils-communaux
VLAAMS BLOK,,486,Damme,2000,conseils-communaux
SAMEN,6.0,2278,Damme,2000,conseils-communaux
U.C.,3.0,410,Daverdisse,2000,conseils-communaux
E.C.,6.0,594,Daverdisse,2000,conseils-communaux
P.A.P,,3,Daverdisse,2000,conseils-communaux
SP,,505,De Haan,2000,conseils-communaux
CVP,3.0,1112,De Haan,2000,conseils-communaux
SAMEN,2.0,924,De Haan,2000,conseils-communaux
L.B.,10.0,3273,De Haan,2000,conseils-communaux
NU,6.0,1944,De Haan,2000,conseils-communaux
LVV,,315,De Haan,2000,conseils-communaux
AGALEV,1.0,571,De Pinte,2000,conseils-communaux
CVP,9.0,2926,De Pinte,2000,conseils-communaux
VLD,6.0,2083,De Pinte,2000,conseils-communaux
RUIMTE,5.0,1599,De Pinte,2000,conseils-communaux
AGALEV,,558,Deerlijk,2000,conseils-communaux
SP,2.0,1146,Deerlijk,2000,conseils-communaux
CVP,15.0,4912,Deerlijk,2000,conseils-communaux
GEMBEL,4.0,1626,Deerlijk,2000,conseils-communaux
AGALEV,1.0,1266,Deinze,2000,conseils-communaux
SP,3.0,2453,Deinze,2000,conseils-communaux
CVP,15.0,8162,Deinze,2000,conseils-communaux
VU-ID,1.0,1173,Deinze,2000,conseils-communaux
VLD,9.0,5558,Deinze,2000,conseils-communaux
D.TWEE.D.,,842,Deinze,2000,conseils-communaux
SP,8.0,3498,Denderleeuw,2000,conseils-communaux
CVP,8.0,3239,Denderleeuw,2000,conseils-communaux
VU-ID,1.0,949,Denderleeuw,2000,conseils-communaux
VLD,5.0,2477,Denderleeuw,2000,conseils-communaux
VLAAMS BLOK,2.0,1294,Denderleeuw,2000,conseils-communaux
OPEN,1.0,898,Denderleeuw,2000,conseils-communaux
E.D.,11.0,3080,Dentergem,2000,conseils-communaux
STAP4,8.0,2512,Dentergem,2000,conseils-communaux
CVP,6.0,1633,Dessel,2000,conseils-communaux
VU-ID,8.0,2306,Dessel,2000,conseils-communaux
DESSEL,5.0,1542,Dessel,2000,conseils-communaux
BD,,377,Dessel,2000,conseils-communaux
AGALEV,1.0,1004,Destelbergen,2000,conseils-communaux
SP,2.0,1325,Destelbergen,2000,conseils-communaux
CVP,7.0,3027,Destelbergen,2000,conseils-communaux
VU-ID,2.0,1106,Destelbergen,2000,conseils-communaux
VLD,11.0,4641,Destelbergen,2000,conseils-communaux
VLAAMS BLOK,2.0,1279,Destelbergen,2000,conseils-communaux
AGALEV,1.0,768,Diepenbeek,2000,conseils-communaux
SP,2.0,1406,Diepenbeek,2000,conseils-communaux
CVP,5.0,2516,Diepenbeek,2000,conseils-communaux
VLD,5.0,2177,Diepenbeek,2000,conseils-communaux
VLAAMS BLOK,1.0,872,Diepenbeek,2000,conseils-communaux
V.V.D.,11.0,4493,Diepenbeek,2000,conseils-communaux
AGALEV,,668,Diest,2000,conseils-communaux
SP,5.0,3043,Diest,2000,conseils-communaux
VU-ID,,511,Diest,2000,conseils-communaux
VLD,11.0,5357,Diest,2000,conseils-communaux
VLAAMS BLOK,3.0,1784,Diest,2000,conseils-communaux
VIVANT,,259,Diest,2000,conseils-communaux
D.D.S.,8.0,4083,Diest,2000,conseils-communaux
AGALEV,2.0,1928,Dilbeek,2000,conseils-communaux
SP,,955,Dilbeek,2000,conseils-communaux
CVP,8.0,5551,Dilbeek,2000,conseils-communaux
VLD,14.0,9474,Dilbeek,2000,conseils-communaux
VLAAMS BLOK,2.0,2171,Dilbeek,2000,conseils-communaux
UF,5.0,3698,Dilbeek,2000,conseils-communaux
VOLKS,2.0,2129,Dilbeek,2000,conseils-communaux
SP,8.0,3729,Dilsen,2000,conseils-communaux
CVP,7.0,3443,Dilsen,2000,conseils-communaux
VLD,9.0,3974,Dilsen,2000,conseils-communaux
VLAAMS BLOK,1.0,954,Dilsen,2000,conseils-communaux
ECOLO,,457,Dinant,2000,conseils-communaux
P.S.,5.0,1654,Dinant,2000,conseils-communaux
PSC,12.0,3196,Dinant,2000,conseils-communaux
P.R.L.,4.0,1446,Dinant,2000,conseils-communaux
M.D.C.,,485,Dinant,2000,conseils-communaux
E.N.S.,2.0,736,Dinant,2000,conseils-communaux
ECOLO,2.0,814,Dison,2000,conseils-communaux
P.S.,18.0,4792,Dison,2000,conseils-communaux
P.R.L.,1.0,719,Dison,2000,conseils-communaux
PSC,2.0,958,Dison,2000,conseils-communaux
FNB,,352,Dison,2000,conseils-communaux
CVP,10.0,3945,Dixsmude,2000,conseils-communaux
VLAAMS BLOK,,656,Dixsmude,2000,conseils-communaux
P.R.O.,12.0,4477,Dixsmude,2000,conseils-communaux
D.L.C.,3.0,1346,Dixsmude,2000,conseils-communaux
NPC,,64,Dixsmude,2000,conseils-communaux
VDL,,480,Dixsmude,2000,conseils-communaux
P.S.,2.0,388,Doische,2000,conseils-communaux
PSC,3.0,495,Doische,2000,conseils-communaux
P.R.L.M.C.C.,3.0,494,Doische,2000,conseils-communaux
P.G.E.D.,3.0,527,Doische,2000,conseils-communaux
P.S.,2.0,497,Donceel,2000,conseils-communaux
I.C.,9.0,1408,Donceel,2000,conseils-communaux
ECOLO,2.0,931,Dour,2000,conseils-communaux
P.S.,11.0,3795,Dour,2000,conseils-communaux
P.R.L.M.C.C.,4.0,1839,Dour,2000,conseils-communaux
FN,,364,Dour,2000,conseils-communaux
U.D.C.,8.0,2911,Dour,2000,conseils-communaux
JAURES,,42,Dour,2000,conseils-communaux
E.S.,,99,Dour,2000,conseils-communaux
L.B.,13.0,2162,Drogenbos,2000,conseils-communaux
ACCENT,2.0,525,Drogenbos,2000,conseils-communaux
AGALEV,3.0,1570,Duffel,2000,conseils-communaux
SP,1.0,723,Duffel,2000,conseils-communaux
CVP,12.0,4745,Duffel,2000,conseils-communaux
VLAAMS BLOK,3.0,1498,Duffel,2000,conseils-communaux
VLD-OK,6.0,2418,Duffel,2000,conseils-communaux
ECOLO,1.0,714,Durbuy,2000,conseils-communaux
P.S.,4.0,1226,Durbuy,2000,conseils-communaux
PSC,10.0,2794,Durbuy,2000,conseils-communaux
P.R.L.,6.0,1758,Durbuy,2000,conseils-communaux
P.S.,7.0,2047,Ecaussinnes,2000,conseils-communaux
PTB,,56,Ecaussinnes,2000,conseils-communaux
I.C.,1.0,677,Ecaussinnes,2000,conseils-communaux
UM,13.0,3397,Ecaussinnes,2000,conseils-communaux
UPPE,,97,Ecaussinnes,2000,conseils-communaux
AGALEV,4.0,2458,Edegem,2000,conseils-communaux
SP,1.0,1023,Edegem,2000,conseils-communaux
VLD,7.0,3537,Edegem,2000,conseils-communaux
VLAAMS BLOK,5.0,2766,Edegem,2000,conseils-communaux
VIVANT,,467,Edegem,2000,conseils-communaux
CVP-VU,10.0,5186,Edegem,2000,conseils-communaux
AGALEV,3.0,1806,Eeklo,2000,conseils-communaux
SP,2.0,1465,Eeklo,2000,conseils-communaux
CVP,11.0,5303,Eeklo,2000,conseils-communaux
VLD,9.0,4724,Eeklo,2000,conseils-communaux
ECOLO,2.0,1107,Eghezee,2000,conseils-communaux
I.C.,4.0,1621,Eghezee,2000,conseils-communaux
L.D.B.,8.0,2926,Eghezee,2000,conseils-communaux
E.P.V.,9.0,3087,Eghezee,2000,conseils-communaux
ECOLO,,255,Ellezelles,2000,conseils-communaux
P.S.,7.0,1353,Ellezelles,2000,conseils-communaux
PSC,4.0,958,Ellezelles,2000,conseils-communaux
P.R.L.M.C.C.,6.0,1225,Ellezelles,2000,conseils-communaux
ECOLO,2.0,881,Enghien,2000,conseils-communaux
P.S.,4.0,1314,Enghien,2000,conseils-communaux
PSC,10.0,3139,Enghien,2000,conseils-communaux
R.D.C.P.R.L.,5.0,1789,Enghien,2000,conseils-communaux
ECOLO,4.0,816,Engis,2000,conseils-communaux
P.S.,11.0,1836,Engis,2000,conseils-communaux
P.R.L.M.C.C.,1.0,430,Engis,2000,conseils-communaux
PSC,1.0,430,Engis,2000,conseils-communaux
AVENIR,5.0,849,Erezée,2000,conseils-communaux
ACTION,6.0,1087,Erezée,2000,conseils-communaux
AGALEV,,579,Erpe-Mere,2000,conseils-communaux
SP,2.0,1667,Erpe-Mere,2000,conseils-communaux
CVP,11.0,5173,Erpe-Mere,2000,conseils-communaux
VU-ID,2.0,1504,Erpe-Mere,2000,conseils-communaux
VLD,8.0,3805,Erpe-Mere,2000,conseils-communaux
VLAAMS BLOK,2.0,1323,Erpe-Mere,2000,conseils-communaux
ECOLO,,407,Erquelinnes,2000,conseils-communaux
P.S.,6.0,1567,Erquelinnes,2000,conseils-communaux
P.R.L.M.C.C.,3.0,1041,Erquelinnes,2000,conseils-communaux
I.C.,12.0,2831,Erquelinnes,2000,conseils-communaux
ECOLO,3.0,1271,Esneux,2000,conseils-communaux
P.S.,7.0,2208,Esneux,2000,conseils-communaux
P.R.L.M.C.C.,8.0,2529,Esneux,2000,conseils-communaux
PSC,5.0,1755,Esneux,2000,conseils-communaux
C.S.,,443,Esneux,2000,conseils-communaux
ACCENT,3.0,480,Espierres-Helchin,2000,conseils-communaux
AS-TE,6.0,690,Espierres-Helchin,2000,conseils-communaux
AGALEV,1.0,735,Essen,2000,conseils-communaux
SP,4.0,1708,Essen,2000,conseils-communaux
CVP,10.0,3419,Essen,2000,conseils-communaux
VU-ID,2.0,1057,Essen,2000,conseils-communaux
VLD,6.0,2034,Essen,2000,conseils-communaux
VLAAMS BLOK,2.0,910,Essen,2000,conseils-communaux
ECOLO,1.0,551,Estaimpuis,2000,conseils-communaux
P.S.,11.0,2712,Estaimpuis,2000,conseils-communaux
ACTION,1.0,600,Estaimpuis,2000,conseils-communaux
PSC-IC,8.0,2028,Estaimpuis,2000,conseils-communaux
ECOLO,,334,Estinnes,2000,conseils-communaux
P.S.,7.0,1735,Estinnes,2000,conseils-communaux
ECP-PRL,12.0,2805,Estinnes,2000,conseils-communaux
ECOLO,1.0,295,Etalle,2000,conseils-communaux
UNION,4.0,820,Etalle,2000,conseils-communaux
MAYEUR,10.0,1755,Etalle,2000,conseils-communaux
PRL-IC,,272,Etalle,2000,conseils-communaux
ECOLO,8.0,3932,Etterbeek,2000,conseils-communaux
P.S.,4.0,2245,Etterbeek,2000,conseils-communaux
PSC,4.0,2594,Etterbeek,2000,conseils-communaux
VU-ID,,407,Etterbeek,2000,conseils-communaux
L.B.,17.0,7996,Etterbeek,2000,conseils-communaux
FNB,,558,Etterbeek,2000,conseils-communaux
P.T.B.-P.V.D.A.,,152,Etterbeek,2000,conseils-communaux
ECOLO,3.0,1248,Eupen,2000,conseils-communaux
VIVANT,2.0,970,Eupen,2000,conseils-communaux
SP,1.0,929,Eupen,2000,conseils-communaux
PFF,6.0,2254,Eupen,2000,conseils-communaux
CSP,10.0,3546,Eupen,2000,conseils-communaux
P.D.B.,3.0,1362,Eupen,2000,conseils-communaux
ECOLO,4.0,2207,Evere,2000,conseils-communaux
PS-SP,15.0,6553,Evere,2000,conseils-communaux
FDF,2.0,1509,Evere,2000,conseils-communaux
VLAAMS BLOK,2.0,1274,Evere,2000,conseils-communaux
PRL-VLD,6.0,3136,Evere,2000,conseils-communaux
PSCVP,2.0,1282,Evere,2000,conseils-communaux
E.V.E.R.E.,,525,Evere,2000,conseils-communaux
AGALEV,2.0,2195,Evergem,2000,conseils-communaux
CVP,11.0,6996,Evergem,2000,conseils-communaux
VLD,6.0,3851,Evergem,2000,conseils-communaux
VLAAMS BLOK,3.0,2548,Evergem,2000,conseils-communaux
VIVANT,,296,Evergem,2000,conseils-communaux
PVG-SP,9.0,5783,Evergem,2000,conseils-communaux
E.D.F.,8.0,1284,Faimes,2000,conseils-communaux
F.D.,5.0,852,Faimes,2000,conseils-communaux
ECOLO,1.0,487,Farciennes,2000,conseils-communaux
P.S.,16.0,3303,Farciennes,2000,conseils-communaux
P.R.L.M.C.C.,2.0,591,Farciennes,2000,conseils-communaux
FN,1.0,390,Farciennes,2000,conseils-communaux
I.C.,1.0,559,Farciennes,2000,conseils-communaux
ECOLO,,87,Fauvillers,2000,conseils-communaux
ACTION,3.0,425,Fauvillers,2000,conseils-communaux
CONTAC,6.0,598,Fauvillers,2000,conseils-communaux
AVC,,108,Fauvillers,2000,conseils-communaux
ECOLO,,385,Fernelmont,2000,conseils-communaux
L.D.B.,13.0,2885,Fernelmont,2000,conseils-communaux
E.F.,4.0,965,Fernelmont,2000,conseils-communaux
ECOLO,1.0,416,Ferrières,2000,conseils-communaux
I.C.,6.0,1099,Ferrières,2000,conseils-communaux
U.G.C.,8.0,1330,Ferrières,2000,conseils-communaux
P.S.,5.0,798,Fexhe-le-Haut-Clocher,2000,conseils-communaux
O.P.A.,1.0,263,Fexhe-le-Haut-Clocher,2000,conseils-communaux
N.E.C.,5.0,902,Fexhe-le-Haut-Clocher,2000,conseils-communaux
ECOLO,3.0,2050,Flémalle,2000,conseils-communaux
P.S.,15.0,6622,Flémalle,2000,conseils-communaux
P.R.L.M.C.C.,2.0,1374,Flémalle,2000,conseils-communaux
I.C.,3.0,1768,Flémalle,2000,conseils-communaux
BLOC-W.,,404,Flémalle,2000,conseils-communaux
A.S.C.F.,6.0,3062,Flémalle,2000,conseils-communaux
ECOLO,2.0,975,Fléron,2000,conseils-communaux
P.S.,9.0,3396,Fléron,2000,conseils-communaux
I.C.,9.0,3200,Fléron,2000,conseils-communaux
PRL-AF,5.0,1868,Fléron,2000,conseils-communaux
PC,,231,Fléron,2000,conseils-communaux
ECOLO,2.0,1344,Fleurus,2000,conseils-communaux
P.S.,17.0,7316,Fleurus,2000,conseils-communaux
PSC,4.0,1958,Fleurus,2000,conseils-communaux
PRL-IC,4.0,1985,Fleurus,2000,conseils-communaux
P.S.,6.0,953,Flobecq,2000,conseils-communaux
PSC,1.0,374,Flobecq,2000,conseils-communaux
PRL-IC,6.0,888,Flobecq,2000,conseils-communaux
ECOLO,2.0,698,Floreffe,2000,conseils-communaux
P.S.,2.0,641,Floreffe,2000,conseils-communaux
CLARTE,9.0,1955,Floreffe,2000,conseils-communaux
INT.COM.,6.0,1338,Floreffe,2000,conseils-communaux
ECOLO,1.0,716,Florennes,2000,conseils-communaux
P.S.,5.0,1644,Florennes,2000,conseils-communaux
CONTAC,6.0,2000,Florennes,2000,conseils-communaux
U.ONZE.C,9.0,2501,Florennes,2000,conseils-communaux
E.C.F.,4.0,820,Florenville,2000,conseils-communaux
O.P.A.,6.0,1309,Florenville,2000,conseils-communaux
NE.Com,7.0,1337,Florenville,2000,conseils-communaux
ECOLO,1.0,945,Fontaine-l'Evêque,2000,conseils-communaux
P.S.,13.0,4692,Fontaine-l'Evêque,2000,conseils-communaux
I.C.,,324,Fontaine-l'Evêque,2000,conseils-communaux
PSC-PRL,11.0,3862,Fontaine-l'Evêque,2000,conseils-communaux
ECOLO,7.0,4074,Forest,2000,conseils-communaux
P.S.,9.0,5096,Forest,2000,conseils-communaux
P.R.L.F.D.F.,15.0,7687,Forest,2000,conseils-communaux
VLD,,365,Forest,2000,conseils-communaux
FNB,,593,Forest,2000,conseils-communaux
P.T.B.-P.V.D.A.,,80,Forest,2000,conseils-communaux
PSCVP,1.0,1061,Forest,2000,conseils-communaux
P.H.,,41,Forest,2000,conseils-communaux
IF,3.0,2307,Forest,2000,conseils-communaux
P.S.,6.0,1711,Fosses-la-Ville,2000,conseils-communaux
P.R.L.,2.0,905,Fosses-la-Ville,2000,conseils-communaux
FN,,131,Fosses-la-Ville,2000,conseils-communaux
U.D.,11.0,2845,Fosses-la-Ville,2000,conseils-communaux
R.A.L.,7.0,1433,Fourons,2000,conseils-communaux
VOERBL,8.0,1604,Fourons,2000,conseils-communaux
ECOLO,1.0,1034,Frameries,2000,conseils-communaux
P.S.,15.0,6178,Frameries,2000,conseils-communaux
P.R.L.M.C.C.,2.0,1344,Frameries,2000,conseils-communaux
U.C.F.,9.0,4076,Frameries,2000,conseils-communaux
ECOLO,1.0,612,Frasnes-lez-Anvaing,2000,conseils-communaux
P.S.,5.0,1625,Frasnes-lez-Anvaing,2000,conseils-communaux
PSC,3.0,1066,Frasnes-lez-Anvaing,2000,conseils-communaux
PRL-IC,10.0,2889,Frasnes-lez-Anvaing,2000,conseils-communaux
U.C.,2.0,1004,Frasnes-lez-Anvaing,2000,conseils-communaux
ECOLO,,137,Froidchapelle,2000,conseils-communaux
P.S.,3.0,596,Froidchapelle,2000,conseils-communaux
E.C.,10.0,1448,Froidchapelle,2000,conseils-communaux
SP,4.0,1667,Furnes,2000,conseils-communaux
CVP,12.0,3894,Furnes,2000,conseils-communaux
VLD,5.0,1760,Furnes,2000,conseils-communaux
V.G.V.,,528,Furnes,2000,conseils-communaux
VOEB,,93,Furnes,2000,conseils-communaux
CVP,15.0,4130,Gammerages,2000,conseils-communaux
VLD,3.0,1010,Gammerages,2000,conseils-communaux
ANDERS,1.0,585,Gammerages,2000,conseils-communaux
AGALEV,4.0,13385,Gand,2000,conseils-communaux
SP,14.0,36829,Gand,2000,conseils-communaux
CVP,10.0,26344,Gand,2000,conseils-communaux
VU-ID,1.0,5828,Gand,2000,conseils-communaux
VLD,11.0,30895,Gand,2000,conseils-communaux
VLAAMS BLOK,11.0,28699,Gand,2000,conseils-communaux
L.E.E.F.,,957,Gand,2000,conseils-communaux
VIVANT,,2290,Gand,2000,conseils-communaux
PVDA,,914,Gand,2000,conseils-communaux
DIGTER,,749,Gand,2000,conseils-communaux
ECOLO,3.0,1778,Ganshoren,2000,conseils-communaux
P.R.L.F.D.F.,9.0,3910,Ganshoren,2000,conseils-communaux
VLAAMS BLOK,1.0,786,Ganshoren,2000,conseils-communaux
L.B.,8.0,3452,Ganshoren,2000,conseils-communaux
CARTHE,4.0,1840,Ganshoren,2000,conseils-communaux
AGALEV,,489,Gavere,2000,conseils-communaux
SP,2.0,1024,Gavere,2000,conseils-communaux
VLAAMS BLOK,,464,Gavere,2000,conseils-communaux
CVP-VU,6.0,1968,Gavere,2000,conseils-communaux
VLDVOG,13.0,4053,Gavere,2000,conseils-communaux
ANDERS,,451,Gavere,2000,conseils-communaux
SMET,,190,Gavere,2000,conseils-communaux
EDM,10.0,1713,Gedinne,2000,conseils-communaux
OSONS,1.0,459,Gedinne,2000,conseils-communaux
I.D.,4.0,863,Gedinne,2000,conseils-communaux
AGALEV,2.0,1986,Geel,2000,conseils-communaux
CVP,19.0,12176,Geel,2000,conseils-communaux
VLD,4.0,3417,Geel,2000,conseils-communaux
VLAAMS BLOK,2.0,2298,Geel,2000,conseils-communaux
SP-VU,4.0,3435,Geel,2000,conseils-communaux
P.S.,2.0,394,Geer,2000,conseils-communaux
INTCOM,9.0,1321,Geer,2000,conseils-communaux
SP,4.0,963,Geetbets,2000,conseils-communaux
CVP,6.0,1465,Geetbets,2000,conseils-communaux
VLD,4.0,1105,Geetbets,2000,conseils-communaux
D.N.A.,3.0,769,Geetbets,2000,conseils-communaux
ECOLO,2.0,1381,Gembloux,2000,conseils-communaux
P.S.,7.0,3362,Gembloux,2000,conseils-communaux
P.R.L.,6.0,3038,Gembloux,2000,conseils-communaux
M.I.C.,,393,Gembloux,2000,conseils-communaux
B.A.I.L.L.I.,12.0,4957,Gembloux,2000,conseils-communaux
PC,,81,Gembloux,2000,conseils-communaux
ECOLO,2.0,1057,Genappe,2000,conseils-communaux
P.S.,3.0,1306,Genappe,2000,conseils-communaux
PRL-IC,16.0,4835,Genappe,2000,conseils-communaux
ALT-IC,2.0,1119,Genappe,2000,conseils-communaux
INDEP,,317,Genappe,2000,conseils-communaux
AGALEV,1.0,2024,Genk,2000,conseils-communaux
SP,6.0,5764,Genk,2000,conseils-communaux
CVP,21.0,16530,Genk,2000,conseils-communaux
VU-ID,1.0,1537,Genk,2000,conseils-communaux
VLD,6.0,5160,Genk,2000,conseils-communaux
VLAAMS BLOK,4.0,3616,Genk,2000,conseils-communaux
PVDA,,1299,Genk,2000,conseils-communaux
PSC,8.0,2909,Gerpinnes,2000,conseils-communaux
P.R.L.M.C.C.,3.0,1465,Gerpinnes,2000,conseils-communaux
PLUS,10.0,3525,Gerpinnes,2000,conseils-communaux
ECOLO,1.0,414,Gesves,2000,conseils-communaux
G.D.M.,7.0,1296,Gesves,2000,conseils-communaux
I.C.G.,4.0,930,Gesves,2000,conseils-communaux
RPG,5.0,1052,Gesves,2000,conseils-communaux
FNB,,50,Gesves,2000,conseils-communaux
SP,13.0,3425,Gingelom,2000,conseils-communaux
CVP,3.0,1044,Gingelom,2000,conseils-communaux
VLD,3.0,1001,Gingelom,2000,conseils-communaux
CB,,221,Gingelom,2000,conseils-communaux
SP,5.0,1771,Gistel,2000,conseils-communaux
CVP,5.0,1836,Gistel,2000,conseils-communaux
VU-ID,3.0,1399,Gistel,2000,conseils-communaux
VLD,8.0,2599,Gistel,2000,conseils-communaux
SP,4.0,909,Glabbeek,2000,conseils-communaux
CVP,9.0,1744,Glabbeek,2000,conseils-communaux
VLD,3.0,800,Glabbeek,2000,conseils-communaux
SAMEN,1.0,330,Glabbeek,2000,conseils-communaux
AGALEV,,433,Gooik,2000,conseils-communaux
CVP,14.0,4184,Gooik,2000,conseils-communaux
NCP,5.0,1772,Gooik,2000,conseils-communaux
I.C.,7.0,1284,Gouvy,2000,conseils-communaux
DEFI,2.0,489,Gouvy,2000,conseils-communaux
GOUVIT,4.0,859,Gouvy,2000,conseils-communaux
MOTIVE,2.0,439,Gouvy,2000,conseils-communaux
ECOLO,3.0,1605,Grâce-Hollogne,2000,conseils-communaux
P.S.,14.0,5731,Grâce-Hollogne,2000,conseils-communaux
