Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
Vl. National.Fl,1.0,9877,Hasselt,1936,chambre-des-représentants
Rex,,3386,Hasselt,1936,chambre-des-représentants
Cath/Kath,1.0,8346,Huy-Waremme,1936,chambre-des-représentants
Liberal/Liberaal,1.0,9730,Huy-Waremme,1936,chambre-des-représentants
Social,2.0,24226,Huy-Waremme,1936,chambre-des-représentants
Comm,,3807,Huy-Waremme,1936,chambre-des-représentants
Rex,,8688,Huy-Waremme,1936,chambre-des-représentants
Cath/Kath,1.0,20952,Liège,1936,chambre-des-représentants
Liberal/Liberaal,1.0,14624,Liège,1936,chambre-des-représentants
Social,6.0,72036,Liège,1936,chambre-des-représentants
Comm,3.0,28251,Liège,1936,chambre-des-représentants
Rex,3.0,33145,Liège,1936,chambre-des-représentants
Realist.,,1678,Liège,1936,chambre-des-représentants
Cath/Kath,3.0,31225,Louvain,1936,chambre-des-représentants
Liberal/Liberaal,1.0,15424,Louvain,1936,chambre-des-représentants
Social,3.0,22663,Louvain,1936,chambre-des-représentants
Vl. National.Fl,,6813,Louvain,1936,chambre-des-représentants
Comm,,1759,Louvain,1936,chambre-des-représentants
Rex,,6959,Louvain,1936,chambre-des-représentants
Isolé,,580,Louvain,1936,chambre-des-représentants
Cath/Kath,4.0,27735,Malines,1936,chambre-des-représentants
Liberal/Liberaal,,8050,Malines,1936,chambre-des-représentants
Social,2.0,21969,Malines,1936,chambre-des-représentants
Vl. National.Fl,,5157,Malines,1936,chambre-des-représentants
Comm,,1869,Malines,1936,chambre-des-représentants
Rex,,3059,Malines,1936,chambre-des-représentants
Realist.,,272,Malines,1936,chambre-des-représentants
Bloc corporatif,,692,Malines,1936,chambre-des-représentants
Cath/Kath,1.0,9740,Mons,1936,chambre-des-représentants
Liberal/Liberaal,1.0,7564,Mons,1936,chambre-des-représentants
Social,4.0,36671,Mons,1936,chambre-des-représentants
Comm,1.0,12259,Mons,1936,chambre-des-représentants
Rex,,6215,Mons,1936,chambre-des-représentants
Démocrates Chrétiens,,2714,Mons,1936,chambre-des-représentants
Diss. Social.,,7050,Mons,1936,chambre-des-représentants
Agrariens,,1204,Mons,1936,chambre-des-représentants
Cath/Kath,1.0,13340,Namur,1936,chambre-des-représentants
Liberal/Liberaal,1.0,11336,Namur,1936,chambre-des-représentants
Social,2.0,27341,Namur,1936,chambre-des-représentants
Rex,1.0,12421,Namur,1936,chambre-des-représentants
Cath/Kath,1.0,10076,Neufchâteau-Virton,1936,chambre-des-représentants
Liberal/Liberaal,,3274,Neufchâteau-Virton,1936,chambre-des-représentants
Social,1.0,7265,Neufchâteau-Virton,1936,chambre-des-représentants
Rex,1.0,8689,Neufchâteau-Virton,1936,chambre-des-représentants
Cath/Kath,1.0,10555,Nivelles,1936,chambre-des-représentants
Liberal/Liberaal,1.0,10206,Nivelles,1936,chambre-des-représentants
Social,2.0,25094,Nivelles,1936,chambre-des-représentants
Comm,,3796,Nivelles,1936,chambre-des-représentants
Rex,1.0,8144,Nivelles,1936,chambre-des-représentants
Cath/Kath,2.0,24156,Roulers-Tielt,1936,chambre-des-représentants
Liberal/Liberaal,,728,Roulers-Tielt,1936,chambre-des-représentants
Social,1.0,10351,Roulers-Tielt,1936,chambre-des-représentants
Vl. National.Fl,1.0,9488,Roulers-Tielt,1936,chambre-des-représentants
Rex,,5687,Roulers-Tielt,1936,chambre-des-représentants
Duivenliefhebbers,,918,Roulers-Tielt,1936,chambre-des-représentants
Cath/Kath,2.0,25114,Saint-Nicolas,1936,chambre-des-représentants
Liberal/Liberaal,,3174,Saint-Nicolas,1936,chambre-des-représentants
Social,1.0,14364,Saint-Nicolas,1936,chambre-des-représentants
Vl. National.Fl,1.0,5205,Saint-Nicolas,1936,chambre-des-représentants
Comm,,560,Saint-Nicolas,1936,chambre-des-représentants
Rex,,2495,Saint-Nicolas,1936,chambre-des-représentants
Diss. Vl. National.Fl,,302,Saint-Nicolas,1936,chambre-des-représentants
Cath/Kath,,6876,Soignies,1936,chambre-des-représentants
Liberal/Liberaal,,7733,Soignies,1936,chambre-des-représentants
Social,3.0,26983,Soignies,1936,chambre-des-représentants
Comm,,4269,Soignies,1936,chambre-des-représentants
Rex,,3166,Soignies,1936,chambre-des-représentants
Démocrates Chrétiens,1.0,4131,Soignies,1936,chambre-des-représentants
Agrariens,,601,Soignies,1936,chambre-des-représentants
Cath/Kath,3.0,20284,Termonde,1936,chambre-des-représentants
Liberal/Liberaal,,5677,Termonde,1936,chambre-des-représentants
Social,1.0,13602,Termonde,1936,chambre-des-représentants
Vl. National.Fl,,3322,Termonde,1936,chambre-des-représentants
Comm,,829,Termonde,1936,chambre-des-représentants
Rex,,1530,Termonde,1936,chambre-des-représentants
Cath/Kath,,6604,Thuin,1936,chambre-des-représentants
Liberal/Liberaal,1.0,6404,Thuin,1936,chambre-des-représentants
Social,2.0,16899,Thuin,1936,chambre-des-représentants
Comm,,4286,Thuin,1936,chambre-des-représentants
Rex,1.0,5070,Thuin,1936,chambre-des-représentants
Démocrates Chrétiens,,2361,Thuin,1936,chambre-des-représentants
Cath/Kath,2.0,21611,Tongres-Maaseik,1936,chambre-des-représentants
Liberal/Liberaal,1.0,7840,Tongres-Maaseik,1936,chambre-des-représentants
Social,,6355,Tongres-Maaseik,1936,chambre-des-représentants
Vl. National.Fl,2.0,13804,Tongres-Maaseik,1936,chambre-des-représentants
Rex,,2352,Tongres-Maaseik,1936,chambre-des-représentants
Klok,,1518,Tongres-Maaseik,1936,chambre-des-représentants
Quaedvlieg,,67,Tongres-Maaseik,1936,chambre-des-représentants
Cath/Kath,2.0,17443,Tournai-Ath-Mouscron,1936,chambre-des-représentants
Liberal/Liberaal,1.0,11028,Tournai-Ath-Mouscron,1936,chambre-des-représentants
Social,2.0,28798,Tournai-Ath-Mouscron,1936,chambre-des-représentants
Comm,,2908,Tournai-Ath-Mouscron,1936,chambre-des-représentants
Rex,1.0,7764,Tournai-Ath-Mouscron,1936,chambre-des-représentants
Démocrates Chrétiens,,3285,Tournai-Ath-Mouscron,1936,chambre-des-représentants
Agrariens,,3184,Tournai-Ath-Mouscron,1936,chambre-des-représentants
Cath/Kath,2.0,26621,Turnhout,1936,chambre-des-représentants
Liberal/Liberaal,,2131,Turnhout,1936,chambre-des-représentants
Social,1.0,9287,Turnhout,1936,chambre-des-représentants
Vl. National.Fl,2.0,14260,Turnhout,1936,chambre-des-représentants
Comm,,650,Turnhout,1936,chambre-des-représentants
Rex,,2343,Turnhout,1936,chambre-des-représentants
Cath/Kath,2.0,17957,Verviers,1936,chambre-des-représentants
Liberal/Liberaal,,5055,Verviers,1936,chambre-des-représentants
Social,2.0,17164,Verviers,1936,chambre-des-représentants
Comm,,6497,Verviers,1936,chambre-des-représentants
Rex,2.0,13749,Verviers,1936,chambre-des-représentants
Agriculteurs-Landbouwers,,1252,Verviers,1936,chambre-des-représentants
Cath/Kath,1.0,10155,Ypres,1936,chambre-des-représentants
Liberal/Liberaal,,3566,Ypres,1936,chambre-des-représentants
Social,1.0,7386,Ypres,1936,chambre-des-représentants
Vl. National.Fl,1.0,9767,Ypres,1936,chambre-des-représentants
Rex,,2950,Ypres,1936,chambre-des-représentants
