Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
ROSSEM,,14050,Gand-Eeklo,1991,chambre-des-représentants
REGEBO,,1632,Gand-Eeklo,1991,chambre-des-représentants
B.E.B,,1659,Gand-Eeklo,1991,chambre-des-représentants
N.V.,,693,Gand-Eeklo,1991,chambre-des-représentants
CVP,2.0,60990,Hasselt,1991,chambre-des-représentants
SP,2.0,62032,Hasselt,1991,chambre-des-représentants
PVV,1.0,34684,Hasselt,1991,chambre-des-représentants
AGALEV,,16423,Hasselt,1991,chambre-des-représentants
VU,2.0,26313,Hasselt,1991,chambre-des-représentants
VLAAMS BLOK,1.0,20259,Hasselt,1991,chambre-des-représentants
PVDA/PTB,,1482,Hasselt,1991,chambre-des-représentants
ROSSEM,,6644,Hasselt,1991,chambre-des-représentants
REGEBO,,478,Hasselt,1991,chambre-des-représentants
PVCS,,608,Hasselt,1991,chambre-des-représentants
PSC,,17401,Huy-Waremme,1991,chambre-des-représentants
PS,2.0,55780,Huy-Waremme,1991,chambre-des-représentants
PRL,1.0,18508,Huy-Waremme,1991,chambre-des-représentants
ECOLO,,10312,Huy-Waremme,1991,chambre-des-représentants
SAP/POS,,376,Huy-Waremme,1991,chambre-des-représentants
PVDA/PTB,,492,Huy-Waremme,1991,chambre-des-représentants
PSC,2.0,53716,Liège,1991,chambre-des-représentants
PS,7.0,148378,Liège,1991,chambre-des-représentants
PRL,2.0,59002,Liège,1991,chambre-des-représentants
ECOLO,2.0,40722,Liège,1991,chambre-des-représentants
FDF/PPW,,8519,Liège,1991,chambre-des-représentants
FN,,4889,Liège,1991,chambre-des-représentants
SAP/POS,,961,Liège,1991,chambre-des-représentants
PVDA/PTB,,1732,Liège,1991,chambre-des-représentants
U.C.D.,,721,Liège,1991,chambre-des-représentants
AGIR,,11189,Liège,1991,chambre-des-représentants
CVP,3.0,66966,Louvain,1991,chambre-des-représentants
SP,3.0,73535,Louvain,1991,chambre-des-représentants
PVV,2.0,63615,Louvain,1991,chambre-des-représentants
AGALEV,1.0,25408,Louvain,1991,chambre-des-représentants
VU,,21344,Louvain,1991,chambre-des-représentants
VLAAMS BLOK,,22116,Louvain,1991,chambre-des-représentants
PVDA/PTB,,1260,Louvain,1991,chambre-des-représentants
ROSSEM,,14745,Louvain,1991,chambre-des-représentants
REGEBO,,1379,Louvain,1991,chambre-des-représentants
CVP,2.0,59036,Malines,1991,chambre-des-représentants
SP,1.0,36759,Malines,1991,chambre-des-représentants
PVV,1.0,29527,Malines,1991,chambre-des-représentants
AGALEV,,15526,Malines,1991,chambre-des-représentants
VU,1.0,18079,Malines,1991,chambre-des-représentants
VLAAMS BLOK,1.0,30585,Malines,1991,chambre-des-représentants
PVDA/PTB,,1185,Malines,1991,chambre-des-représentants
ROSSEM,,11638,Malines,1991,chambre-des-représentants
REGEBO,,1091,Malines,1991,chambre-des-représentants
PSC,1.0,30094,Mons,1991,chambre-des-représentants
PS,3.0,64245,Mons,1991,chambre-des-représentants
PRL,,17265,Mons,1991,chambre-des-représentants
ECOLO,1.0,20918,Mons,1991,chambre-des-représentants
FDF/PPW,,1593,Mons,1991,chambre-des-représentants
PC,,1935,Mons,1991,chambre-des-représentants
SAP/POS,,405,Mons,1991,chambre-des-représentants
PVDA/PTB,,811,Mons,1991,chambre-des-représentants
PSC,1.0,38453,Namur,1991,chambre-des-représentants
PS,3.0,65730,Namur,1991,chambre-des-représentants
PRL,1.0,27564,Namur,1991,chambre-des-représentants
ECOLO,1.0,25257,Namur,1991,chambre-des-représentants
FN,,7291,Namur,1991,chambre-des-représentants
SAP/POS,,359,Namur,1991,chambre-des-représentants
PVDA/PTB,,787,Namur,1991,chambre-des-représentants
PSC,1.0,17904,Neufchâteau-Virton,1991,chambre-des-représentants
PS,1.0,19738,Neufchâteau-Virton,1991,chambre-des-représentants
PRL,,16911,Neufchâteau-Virton,1991,chambre-des-représentants
ECOLO,,6545,Neufchâteau-Virton,1991,chambre-des-représentants
PVDA/PTB,,188,Neufchâteau-Virton,1991,chambre-des-représentants
PSC,1.0,38284,Nivelles,1991,chambre-des-représentants
PS,2.0,52470,Nivelles,1991,chambre-des-représentants
PRL,2.0,56104,Nivelles,1991,chambre-des-représentants
ECOLO,1.0,28411,Nivelles,1991,chambre-des-représentants
RW,,960,Nivelles,1991,chambre-des-représentants
FDF/PPW,,7260,Nivelles,1991,chambre-des-représentants
RAD/UDRT,,708,Nivelles,1991,chambre-des-représentants
FN,,7026,Nivelles,1991,chambre-des-représentants
SAP/POS,,289,Nivelles,1991,chambre-des-représentants
PVDA/PTB,,522,Nivelles,1991,chambre-des-représentants
ROSSUM,,1012,Nivelles,1991,chambre-des-représentants
B.E.B,,1328,Nivelles,1991,chambre-des-représentants
PFN/PCN,,331,Nivelles,1991,chambre-des-représentants
CVP,2.0,55015,Roulers-Tielt,1991,chambre-des-représentants
SP,1.0,25390,Roulers-Tielt,1991,chambre-des-représentants
PVV,2.0,29795,Roulers-Tielt,1991,chambre-des-représentants
AGALEV,,10155,Roulers-Tielt,1991,chambre-des-représentants
VU,,16947,Roulers-Tielt,1991,chambre-des-représentants
VLAAMS BLOK,,5921,Roulers-Tielt,1991,chambre-des-représentants
PVDA/PTB,,451,Roulers-Tielt,1991,chambre-des-représentants
ROSSEM,,6463,Roulers-Tielt,1991,chambre-des-représentants
CVP,1.0,41732,Saint-Nicolas,1991,chambre-des-représentants
SP,1.0,28190,Saint-Nicolas,1991,chambre-des-représentants
PVV,1.0,23039,Saint-Nicolas,1991,chambre-des-représentants
AGALEV,,10023,Saint-Nicolas,1991,chambre-des-représentants
VU,,14299,Saint-Nicolas,1991,chambre-des-représentants
VLAAMS BLOK,1.0,20997,Saint-Nicolas,1991,chambre-des-représentants
PVDA/PTB,,770,Saint-Nicolas,1991,chambre-des-représentants
ROSSEM,,6773,Saint-Nicolas,1991,chambre-des-représentants
REGEBO,,434,Saint-Nicolas,1991,chambre-des-représentants
B.E.B,,496,Saint-Nicolas,1991,chambre-des-représentants
PSC,1.0,19640,Soignies,1991,chambre-des-représentants
PS,1.0,38415,Soignies,1991,chambre-des-représentants
PRL,1.0,17312,Soignies,1991,chambre-des-représentants
ECOLO,1.0,14882,Soignies,1991,chambre-des-représentants
FN,,2309,Soignies,1991,chambre-des-représentants
PVDA/PTB,,710,Soignies,1991,chambre-des-représentants
CVP,1.0,37584,Termonde,1991,chambre-des-représentants
SP,2.0,25099,Termonde,1991,chambre-des-représentants
PVV,1.0,25270,Termonde,1991,chambre-des-représentants
AGALEV,,7456,Termonde,1991,chambre-des-représentants
VU,,12295,Termonde,1991,chambre-des-représentants
VLAAMS BLOK,,11650,Termonde,1991,chambre-des-représentants
PVDA/PTB,,472,Termonde,1991,chambre-des-représentants
ROSSEM,,6406,Termonde,1991,chambre-des-représentants
PSC,,17154,Thuin,1991,chambre-des-représentants
PS,2.0,32031,Thuin,1991,chambre-des-représentants
PRL,1.0,19926,Thuin,1991,chambre-des-représentants
ECOLO,,11777,Thuin,1991,chambre-des-représentants
RW,,756,Thuin,1991,chambre-des-représentants
PC,,915,Thuin,1991,chambre-des-représentants
PVDA/PTB,,439,Thuin,1991,chambre-des-représentants
CVP,3.0,66118,Tongres-Maaseik,1991,chambre-des-représentants
SP,2.0,48445,Tongres-Maaseik,1991,chambre-des-représentants
PVV,2.0,50023,Tongres-Maaseik,1991,chambre-des-représentants
AGALEV,,12835,Tongres-Maaseik,1991,chambre-des-représentants
VU,1.0,42726,Tongres-Maaseik,1991,chambre-des-représentants
VLAAMS BLOK,,12627,Tongres-Maaseik,1991,chambre-des-représentants
PVDA/PTB,,1303,Tongres-Maaseik,1991,chambre-des-représentants
ROSSEM,,5104,Tongres-Maaseik,1991,chambre-des-représentants
REGEBO,,531,Tongres-Maaseik,1991,chambre-des-représentants
PVCS,,629,Tongres-Maaseik,1991,chambre-des-représentants
PSC,2.0,42072,Tournai-Ath-Mouscron,1991,chambre-des-représentants
PS,2.0,64764,Tournai-Ath-Mouscron,1991,chambre-des-représentants
PRL,1.0,35960,Tournai-Ath-Mouscron,1991,chambre-des-représentants
ECOLO,1.0,25102,Tournai-Ath-Mouscron,1991,chambre-des-représentants
F.N.B.B.,,1128,Tournai-Ath-Mouscron,1991,chambre-des-représentants
SAP/POS,,427,Tournai-Ath-Mouscron,1991,chambre-des-représentants
PVDA/PTB,,529,Tournai-Ath-Mouscron,1991,chambre-des-représentants
B.E.B,,1633,Tournai-Ath-Mouscron,1991,chambre-des-représentants
CVP,3.0,92598,Turnhout,1991,chambre-des-représentants
SP,2.0,44102,Turnhout,1991,chambre-des-représentants
PVV,1.0,36034,Turnhout,1991,chambre-des-représentants
AGALEV,1.0,22270,Turnhout,1991,chambre-des-représentants
VU,,19703,Turnhout,1991,chambre-des-représentants
VLAAMS BLOK,1.0,21314,Turnhout,1991,chambre-des-représentants
PVDA/PTB,,1437,Turnhout,1991,chambre-des-représentants
ROSSEM,,15642,Turnhout,1991,chambre-des-représentants
REGEBO,,955,Turnhout,1991,chambre-des-représentants
VCD/PCS,,636,Turnhout,1991,chambre-des-représentants
PSC,3.0,54241,Verviers,1991,chambre-des-représentants
PS,1.0,40796,Verviers,1991,chambre-des-représentants
PRL,1.0,28486,Verviers,1991,chambre-des-représentants
ECOLO,,20121,Verviers,1991,chambre-des-représentants
FDF/PPW,,1973,Verviers,1991,chambre-des-représentants
SAP/POS,,337,Verviers,1991,chambre-des-représentants
PVDA/PTB,,655,Verviers,1991,chambre-des-représentants
CVP,1.0,26894,Ypres,1991,chambre-des-représentants
SP,1.0,13488,Ypres,1991,chambre-des-représentants
PVV,,11205,Ypres,1991,chambre-des-représentants
AGALEV,,4636,Ypres,1991,chambre-des-représentants
VU,,6377,Ypres,1991,chambre-des-représentants
VLAAMS BLOK,,2320,Ypres,1991,chambre-des-représentants
PVDA/PTB,,197,Ypres,1991,chambre-des-représentants
ROSSEM,,2830,Ypres,1991,chambre-des-représentants
