Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
VU,,22588,Furnes-Dixmude-Ostende,1981,sénat
VLAAMS BLOK,,2685,Furnes-Dixmude-Ostende,1981,sénat
KPB,,2850,Furnes-Dixmude-Ostende,1981,sénat
PVDA,,2111,Furnes-Dixmude-Ostende,1981,sénat
CVP,3.0,108951,Gand-Eeklo,1981,sénat
SP,1.0,65389,Gand-Eeklo,1981,sénat
PVV,1.0,87282,Gand-Eeklo,1981,sénat
AGALEV,,17225,Gand-Eeklo,1981,sénat
VU,1.0,64921,Gand-Eeklo,1981,sénat
VLAAMS BLOK,,5525,Gand-Eeklo,1981,sénat
RAL,,911,Gand-Eeklo,1981,sénat
RAD,,3781,Gand-Eeklo,1981,sénat
KPB,,5825,Gand-Eeklo,1981,sénat
PVDA,,3078,Gand-Eeklo,1981,sénat
GOOSSE,,1511,Gand-Eeklo,1981,sénat
CVP,3.0,149435,Hasselt,1981,sénat
SP,2.0,89664,Hasselt,1981,sénat
PVV,1.0,76282,Hasselt,1981,sénat
VU,1.0,72369,Hasselt,1981,sénat
VLAAMS BLOK,,5370,Hasselt,1981,sénat
RAL,,2505,Hasselt,1981,sénat
KPB,,3607,Hasselt,1981,sénat
PVDA,,8752,Hasselt,1981,sénat
PSC,,19267,Huy-Waremme,1981,sénat
PS,2.0,43997,Huy-Waremme,1981,sénat
PRL,,18441,Huy-Waremme,1981,sénat
ECOLO,,5060,Huy-Waremme,1981,sénat
FDF-RW,,4663,Huy-Waremme,1981,sénat
UDRT,,2250,Huy-Waremme,1981,sénat
PCB,,3648,Huy-Waremme,1981,sénat
LRT-PLS,,215,Huy-Waremme,1981,sénat
LISTE-14,,158,Huy-Waremme,1981,sénat
LISTE-13,,111,Huy-Waremme,1981,sénat
PSC,1.0,50934,Liège,1981,sénat
PS,4.0,148589,Liège,1981,sénat
PRL,2.0,71361,Liège,1981,sénat
ECOLO,,24885,Liège,1981,sénat
FDF-RW,,19343,Liège,1981,sénat
UDRT,,9115,Liège,1981,sénat
PCB,,16596,Liège,1981,sénat
PTB,,1287,Liège,1981,sénat
LRT-PLS,,962,Liège,1981,sénat
LISTE-12,,626,Liège,1981,sénat
CVP,1.0,78291,Louvain,1981,sénat
SP,1.0,60024,Louvain,1981,sénat
PVV,1.0,70276,Louvain,1981,sénat
AGALEV,,10407,Louvain,1981,sénat
VU,,32178,Louvain,1981,sénat
VLAAMS BLOK,,2432,Louvain,1981,sénat
RAL,,569,Louvain,1981,sénat
PRL,,1765,Louvain,1981,sénat
FDF-RW,1.0,2054,Louvain,1981,sénat
RAD,,4203,Louvain,1981,sénat
KPB,,3667,Louvain,1981,sénat
PVDA,,1934,Louvain,1981,sénat
ECOLOS,,2796,Louvain,1981,sénat
CVP,3.0,150062,Malines-Turnhout,1981,sénat
SP,1.0,81163,Malines-Turnhout,1981,sénat
PVV,1.0,78296,Malines-Turnhout,1981,sénat
AGALEV,,18604,Malines-Turnhout,1981,sénat
VU,2.0,63326,Malines-Turnhout,1981,sénat
VLAAMS BLOK,,8077,Malines-Turnhout,1981,sénat
RAD,,4005,Malines-Turnhout,1981,sénat
KPB,,4436,Malines-Turnhout,1981,sénat
PVDA,,5669,Malines-Turnhout,1981,sénat
PKS,,737,Malines-Turnhout,1981,sénat
PSC,1.0,41283,Mons-Soignies,1981,sénat
PS,2.0,98988,Mons-Soignies,1981,sénat
PRL,1.0,42880,Mons-Soignies,1981,sénat
ECOLO,,12728,Mons-Soignies,1981,sénat
FDF-RW,,8495,Mons-Soignies,1981,sénat
UDRT,,6134,Mons-Soignies,1981,sénat
FN,,586,Mons-Soignies,1981,sénat
PCB,1.0,18645,Mons-Soignies,1981,sénat
PTB,,384,Mons-Soignies,1981,sénat
LRT-PLS,,347,Mons-Soignies,1981,sénat
WALLON,,7676,Mons-Soignies,1981,sénat
PSC,1.0,53965,Namur,1981,sénat
PS,2.0,72732,Namur,1981,sénat
PRL,1.0,56207,Namur,1981,sénat
ECOLO,,20384,Namur,1981,sénat
FDF-RW,,23610,Namur,1981,sénat
UDRT,,13914,Namur,1981,sénat
PCB,,6082,Namur,1981,sénat
LRT-PLS,,470,Namur,1981,sénat
PVV,,707,Nivelles,1981,sénat
VU,,923,Nivelles,1981,sénat
PSC,,24590,Nivelles,1981,sénat
PS,2.0,48965,Nivelles,1981,sénat
PRL,1.0,47579,Nivelles,1981,sénat
ECOLO,,13060,Nivelles,1981,sénat
FDF-RW,,17879,Nivelles,1981,sénat
UDRT,,16984,Nivelles,1981,sénat
PCB,,4124,Nivelles,1981,sénat
PTB,,275,Nivelles,1981,sénat
URD,,629,Nivelles,1981,sénat
LRT-PLS,,294,Nivelles,1981,sénat
CVP,1.0,52519,Roulers-Tielt,1981,sénat
SP,,24556,Roulers-Tielt,1981,sénat
PVV,,26828,Roulers-Tielt,1981,sénat
AGALEV,,4913,Roulers-Tielt,1981,sénat
VU,1.0,28383,Roulers-Tielt,1981,sénat
VLAAMS BLOK,,1095,Roulers-Tielt,1981,sénat
KPB,,1078,Roulers-Tielt,1981,sénat
PVDA,,1039,Roulers-Tielt,1981,sénat
CVP,1.0,84323,Termonde-Saint-Nicolas,1981,sénat
SP,1.0,51509,Termonde-Saint-Nicolas,1981,sénat
PVV,1.0,52753,Termonde-Saint-Nicolas,1981,sénat
AGALEV,,9999,Termonde-Saint-Nicolas,1981,sénat
VU,1.0,43859,Termonde-Saint-Nicolas,1981,sénat
VLAAMS BLOK,,5702,Termonde-Saint-Nicolas,1981,sénat
KPB,,3443,Termonde-Saint-Nicolas,1981,sénat
PVDA,,3267,Termonde-Saint-Nicolas,1981,sénat
PSC,1.0,36627,Tournai-Ath-Mouscron,1981,sénat
PS,1.0,67550,Tournai-Ath-Mouscron,1981,sénat
PRL,1.0,39538,Tournai-Ath-Mouscron,1981,sénat
ECOLO,,9559,Tournai-Ath-Mouscron,1981,sénat
FDF-RW,,3145,Tournai-Ath-Mouscron,1981,sénat
UDRT,,4844,Tournai-Ath-Mouscron,1981,sénat
PCB,,8281,Tournai-Ath-Mouscron,1981,sénat
LRT-PLS,,509,Tournai-Ath-Mouscron,1981,sénat
WALLON,,3442,Tournai-Ath-Mouscron,1981,sénat
SP/PS,,31095,Verviers,1981,sénat
PSC/CSP,1.0,35995,Verviers,1981,sénat
PRL/PFF,1.0,37688,Verviers,1981,sénat
ECOLO,1.0,8941,Verviers,1981,sénat
FDF-RW,,7105,Verviers,1981,sénat
UDRT,,4773,Verviers,1981,sénat
KPB/PCB,,3418,Verviers,1981,sénat
PTB,,257,Verviers,1981,sénat
LRT-PLS,,392,Verviers,1981,sénat
PDB,,8770,Verviers,1981,sénat
LISTE-14,,220,Verviers,1981,sénat
