Parti,Nombre de sièges,Nombre de voix,arrondissement,date,election
PVV,1.0,13667,Saint-Nicolas,1974,conseils-provinciaux
BSP,3.0,21936,Saint-Nicolas,1974,conseils-provinciaux
VU,3.0,23398,Saint-Nicolas,1974,conseils-provinciaux
KP,,2977,Saint-Nicolas,1974,conseils-provinciaux
CVP,6.0,50663,Saint-Nicolas,1974,conseils-provinciaux
andere/autres,,859,Saint-Nicolas,1974,conseils-provinciaux
PLP,1.0,10538,Soignies,1974,conseils-provinciaux
PSB,5.0,35687,Soignies,1974,conseils-provinciaux
PSC,2.0,16126,Soignies,1974,conseils-provinciaux
RW,2.0,12636,Soignies,1974,conseils-provinciaux
UDP-PC,1.0,6542,Soignies,1974,conseils-provinciaux
PLW,,861,Soignies,1974,conseils-provinciaux
PVV,3.0,20278,Termonde,1974,conseils-provinciaux
BSP,3.0,25457,Termonde,1974,conseils-provinciaux
VU,2.0,16467,Termonde,1974,conseils-provinciaux
KP,,1341,Termonde,1974,conseils-provinciaux
CVP,5.0,38670,Termonde,1974,conseils-provinciaux
PLP,2.0,11011,Thuin,1974,conseils-provinciaux
PSB,4.0,25445,Thuin,1974,conseils-provinciaux
PSC,2.0,14286,Thuin,1974,conseils-provinciaux
RW,2.0,14541,Thuin,1974,conseils-provinciaux
UDP-PC,,4019,Thuin,1974,conseils-provinciaux
PLW,,353,Thuin,1974,conseils-provinciaux
PVV,,3248,Tielt,1974,conseils-provinciaux
BSP,1.0,6258,Tielt,1974,conseils-provinciaux
VU,1.0,8763,Tielt,1974,conseils-provinciaux
CVP,5.0,24659,Tielt,1974,conseils-provinciaux
PVV,3.0,13534,Tongres,1974,conseils-provinciaux
BSP,4.0,18790,Tongres,1974,conseils-provinciaux
VU,2.0,11146,Tongres,1974,conseils-provinciaux
CVP,9.0,40941,Tongres,1974,conseils-provinciaux
RLiège,,1285,Tongres,1974,conseils-provinciaux
andere/autres,,475,Tongres,1974,conseils-provinciaux
PLP,2.0,16174,Tournai,1974,conseils-provinciaux
PSB,4.0,29283,Tournai,1974,conseils-provinciaux
PSC,2.0,17030,Tournai,1974,conseils-provinciaux
RW,1.0,8905,Tournai,1974,conseils-provinciaux
UDP-PC,1.0,8715,Tournai,1974,conseils-provinciaux
PVV,3.0,26071,Turnhout,1974,conseils-provinciaux
BSP,4.0,30677,Turnhout,1974,conseils-provinciaux
VU,3.0,29042,Turnhout,1974,conseils-provinciaux
KP,,1161,Turnhout,1974,conseils-provinciaux
CVP,10.0,83186,Turnhout,1974,conseils-provinciaux
andere/autres,,2406,Turnhout,1974,conseils-provinciaux
PLP,4.0,23665,Verviers,1974,conseils-provinciaux
PSB,6.0,31406,Verviers,1974,conseils-provinciaux
PSC,7.0,38310,Verviers,1974,conseils-provinciaux
RW,3.0,18017,Verviers,1974,conseils-provinciaux
PC,,3275,Verviers,1974,conseils-provinciaux
AUTRE,1.0,9369,Verviers,1974,conseils-provinciaux
PLP,2.0,4884,Virton,1974,conseils-provinciaux
PSB,3.0,6546,Virton,1974,conseils-provinciaux
PSC,5.0,8569,Virton,1974,conseils-provinciaux
RW,,2993,Virton,1974,conseils-provinciaux
IND.,,50,Virton,1974,conseils-provinciaux
PLP,1.0,5937,Waremme,1974,conseils-provinciaux
PSB,3.0,17230,Waremme,1974,conseils-provinciaux
PSC,1.0,9322,Waremme,1974,conseils-provinciaux
RW,,2449,Waremme,1974,conseils-provinciaux
PC,,887,Waremme,1974,conseils-provinciaux
AUTRE,,50,Waremme,1974,conseils-provinciaux
PVV,1.0,10298,Ypres,1974,conseils-provinciaux
BSP,2.0,12151,Ypres,1974,conseils-provinciaux
VU,1.0,10107,Ypres,1974,conseils-provinciaux
CVP,5.0,25910,Ypres,1974,conseils-provinciaux
