Parti,Nombre de sièges,Nombre de voix,circonscription-électorale,date,election
DéFI,0,27484,Circonscription de Hainaut,2019,chambre-des-représentants
PTB,3,114243,Circonscription de Hainaut,2019,chambre-des-représentants
LISTES DESTEXHE,0,8177,Circonscription de Hainaut,2019,chambre-des-représentants
PS,8,250146,Circonscription de Hainaut,2019,chambre-des-représentants
LA DROITE,0,5916,Circonscription de Hainaut,2019,chambre-des-représentants
PCB,0,1626,Circonscription de Hainaut,2019,chambre-des-représentants
Lutte Ouvrière,0,5735,Circonscription de Hainaut,2019,chambre-des-représentants
COLLECTIF CITOYEN,0,7992,Circonscription de Hainaut,2019,chambre-des-représentants
NATION,0,5341,Circonscription de Hainaut,2019,chambre-des-représentants
AGIR,0,5916,Circonscription de Hainaut,2019,chambre-des-représentants
ECOLO,3,95878,Circonscription de Liège,2019,chambre-des-représentants
CDH,1,52167,Circonscription de Liège,2019,chambre-des-représentants
MR,3,121732,Circonscription de Liège,2019,chambre-des-représentants
Parti Populaire,0,21998,Circonscription de Liège,2019,chambre-des-représentants
VLAAMS BELANG,0,4093,Circonscription de Liège,2019,chambre-des-représentants
DéFI,0,22313,Circonscription de Liège,2019,chambre-des-représentants
PTB,3,101860,Circonscription de Liège,2019,chambre-des-représentants
LISTES DESTEXHE,0,9310,Circonscription de Liège,2019,chambre-des-représentants
PS,5,154232,Circonscription de Liège,2019,chambre-des-représentants
DierAnimal,0,8392,Circonscription de Liège,2019,chambre-des-représentants
LA DROITE,0,3949,Circonscription de Liège,2019,chambre-des-représentants
LES BELGES D'ABORD,0,10463,Circonscription de Liège,2019,chambre-des-représentants
NATION,0,2137,Circonscription de Liège,2019,chambre-des-représentants
WALLONIE INSOUMISE,0,3266,Circonscription de Liège,2019,chambre-des-représentants
COLLECTIF CITOYEN,0,7395,Circonscription de Liège,2019,chambre-des-représentants
open vld,1,66602,Circonscription de Limbourg,2019,chambre-des-représentants
N-VA,3,125273,Circonscription de Limbourg,2019,chambre-des-représentants
VLAAMS BELANG,3,109499,Circonscription de Limbourg,2019,chambre-des-représentants
CD&V,2,103625,Circonscription de Limbourg,2019,chambre-des-représentants
PVDA,0,31037,Circonscription de Limbourg,2019,chambre-des-représentants
GROEN,1,38154,Circonscription de Limbourg,2019,chambre-des-représentants
SP.A,2,76614,Circonscription de Limbourg,2019,chambre-des-représentants
PRO,0,1690,Circonscription de Limbourg,2019,chambre-des-représentants
D-SA,0,2344,Circonscription de Limbourg,2019,chambre-des-représentants
ECOLO,1,27338,Circonscription de Luxembourg,2019,chambre-des-représentants
CDH,1,40056,Circonscription de Luxembourg,2019,chambre-des-représentants
MR,1,40242,Circonscription de Luxembourg,2019,chambre-des-représentants
Parti Populaire,0,4933,Circonscription de Luxembourg,2019,chambre-des-représentants
VLAAMS BELANG,0,1517,Circonscription de Luxembourg,2019,chambre-des-représentants
DéFI,0,5092,Circonscription de Luxembourg,2019,chambre-des-représentants
PTB,0,15424,Circonscription de Luxembourg,2019,chambre-des-représentants
LISTES DESTEXHE,0,1707,Circonscription de Luxembourg,2019,chambre-des-représentants
PS,1,31898,Circonscription de Luxembourg,2019,chambre-des-représentants
LA DROITE,0,1440,Circonscription de Luxembourg,2019,chambre-des-représentants
NATION,0,1176,Circonscription de Luxembourg,2019,chambre-des-représentants
ECOLO,1,46320,Circonscription de Namur,2019,chambre-des-représentants
CDH,1,51977,Circonscription de Namur,2019,chambre-des-représentants
MR,1,60266,Circonscription de Namur,2019,chambre-des-représentants
Parti Populaire,0,8906,Circonscription de Namur,2019,chambre-des-représentants
VLAAMS BELANG,0,2124,Circonscription de Namur,2019,chambre-des-représentants
DéFI,0,14809,Circonscription de Namur,2019,chambre-des-représentants
PTB,1,36330,Circonscription de Namur,2019,chambre-des-représentants
LISTES DESTEXHE,0,4326,Circonscription de Namur,2019,chambre-des-représentants
PS,2,67422,Circonscription de Namur,2019,chambre-des-représentants
DierAnimal,0,4070,Circonscription de Namur,2019,chambre-des-représentants
NATION,0,1929,Circonscription de Namur,2019,chambre-des-représentants
COLLECTIF CITOYEN,0,2406,Circonscription de Namur,2019,chambre-des-représentants
LA DROITE,0,2310,Circonscription de Namur,2019,chambre-des-représentants
AGIR,0,1682,Circonscription de Namur,2019,chambre-des-représentants
open vld,3,106175,Circonscription du Brabant flamand,2019,chambre-des-représentants
N-VA,5,193735,Circonscription du Brabant flamand,2019,chambre-des-représentants
VLAAMS BELANG,2,92844,Circonscription du Brabant flamand,2019,chambre-des-représentants
CD&V,2,94743,Circonscription du Brabant flamand,2019,chambre-des-représentants
DéFI,0,14043,Circonscription du Brabant flamand,2019,chambre-des-représentants
PVDA,0,33016,Circonscription du Brabant flamand,2019,chambre-des-représentants
GROEN,2,81620,Circonscription du Brabant flamand,2019,chambre-des-représentants
SP.A,1,65347,Circonscription du Brabant flamand,2019,chambre-des-représentants
PRO,0,3992,Circonscription du Brabant flamand,2019,chambre-des-représentants
BUB Belgische Unie,0,4513,Circonscription du Brabant flamand,2019,chambre-des-représentants
ECOLO,1,48874,Circonscription du Brabant wallon,2019,chambre-des-représentants
CDH,0,18805,Circonscription du Brabant wallon,2019,chambre-des-représentants
MR,3,86463,Circonscription du Brabant wallon,2019,chambre-des-représentants
Parti Populaire,0,6085,Circonscription du Brabant wallon,2019,chambre-des-représentants
VLAAMS BELANG,0,2097,Circonscription du Brabant wallon,2019,chambre-des-représentants
DéFI,0,15109,Circonscription du Brabant wallon,2019,chambre-des-représentants
PTB,0,18278,Circonscription du Brabant wallon,2019,chambre-des-représentants
LISTES DESTEXHE,0,6313,Circonscription du Brabant wallon,2019,chambre-des-représentants
PS,1,37730,Circonscription du Brabant wallon,2019,chambre-des-représentants
LA DROITE,0,1460,Circonscription du Brabant wallon,2019,chambre-des-représentants
COLLECTIF CITOYEN,0,3299,Circonscription du Brabant wallon,2019,chambre-des-représentants
Turquoise,0,626,Circonscription du Brabant wallon,2019,chambre-des-représentants
WALLONIE INSOUMISE,0,2088,Circonscription du Brabant wallon,2019,chambre-des-représentants
