Parti,Nombre de sièges,Nombre de voix,province,date,election
PRL,6.0,147999,Hainaut,1985,chambre-des-représentants
ECOLO,2.0,47852,Hainaut,1985,chambre-des-représentants
PW,,5276,Hainaut,1985,chambre-des-représentants
UDRT,,9465,Hainaut,1985,chambre-des-représentants
PCB,,26328,Hainaut,1985,chambre-des-représentants
POS,,2241,Hainaut,1985,chambre-des-représentants
PTB,,3668,Hainaut,1985,chambre-des-représentants
PCN,,803,Hainaut,1985,chambre-des-représentants
SEP,,7448,Hainaut,1985,chambre-des-représentants
PLC,,241,Hainaut,1985,chambre-des-représentants
FORCES,,2186,Hainaut,1985,chambre-des-représentants
PSC,5.0,121085,Liège,1985,chambre-des-représentants
PS,10.0,244017,Liège,1985,chambre-des-représentants
PRL,5.0,137312,Liège,1985,chambre-des-représentants
ECOLO,1.0,32390,Liège,1985,chambre-des-représentants
PW,,539,Liège,1985,chambre-des-représentants
UDRT,,7749,Liège,1985,chambre-des-représentants
PCB,,15209,Liège,1985,chambre-des-représentants
POS,,1541,Liège,1985,chambre-des-représentants
PCN,,360,Liège,1985,chambre-des-représentants
SEP,,8819,Liège,1985,chambre-des-représentants
UND,,1826,Liège,1985,chambre-des-représentants
PLC,,214,Liège,1985,chambre-des-représentants
AAT,,464,Liège,1985,chambre-des-représentants
UPW,,828,Liège,1985,chambre-des-représentants
PDB,,5228,Liège,1985,chambre-des-représentants
CVP,6.0,150730,Limbourg,1985,chambre-des-représentants
SP,5.0,121815,Limbourg,1985,chambre-des-représentants
PVV,2.0,67885,Limbourg,1985,chambre-des-représentants
AGALEV,,21100,Limbourg,1985,chambre-des-représentants
VU,3.0,71030,Limbourg,1985,chambre-des-représentants
VLAAMS BLOK,,3928,Limbourg,1985,chambre-des-représentants
PW,,269,Limbourg,1985,chambre-des-représentants
SDU-USD,,412,Limbourg,1985,chambre-des-représentants
KPB,,1040,Limbourg,1985,chambre-des-représentants
SAP,,880,Limbourg,1985,chambre-des-représentants
PVDA,,4370,Limbourg,1985,chambre-des-représentants
PSC,2.0,48843,Luxembourg,1985,chambre-des-représentants
PS,1.0,34434,Luxembourg,1985,chambre-des-représentants
PRL,2.0,44948,Luxembourg,1985,chambre-des-représentants
ECOLO,,6729,Luxembourg,1985,chambre-des-représentants
UDRT,,1593,Luxembourg,1985,chambre-des-représentants
POS,,198,Luxembourg,1985,chambre-des-représentants
PTB,,245,Luxembourg,1985,chambre-des-représentants
SEP,,2563,Luxembourg,1985,chambre-des-représentants
PSC,3.0,63996,Namur,1985,chambre-des-représentants
PS,4.0,90752,Namur,1985,chambre-des-représentants
PRL,2.0,63431,Namur,1985,chambre-des-représentants
ECOLO,,17551,Namur,1985,chambre-des-représentants
PW,,2189,Namur,1985,chambre-des-représentants
UDRT,,4188,Namur,1985,chambre-des-représentants
PCB,,2874,Namur,1985,chambre-des-représentants
POS,,483,Namur,1985,chambre-des-représentants
PTB,,410,Namur,1985,chambre-des-représentants
SEP,,3741,Namur,1985,chambre-des-représentants
CHARLIER,,655,Namur,1985,chambre-des-représentants
